record,original_trial_index,dataset_prefix_candidate,filename_task_suffix_candidate,sample_rate_hz,cue_sample_index,cue_onset_time_s,cue_offset_estimate_s,cue_duration_s,cue_side,channel9_response_event_count_in_cue_interval,response_sample_index,response_marker_time_s,t_act_s,t_act_relative_to_cue_s,pre_response_endpoint_s,response_raw_at_edge,response_code_standardized,response_side,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,target_side,cue_response_direction_consistent,task_correct,task_correctness_status,task_correctness_source,response_latency_from_cue_s,cue_plus_3_deadline_time_s,cue_plus_3_deadline_covered,timely_response,timeliness_status,timeliness_source,direction_consistency_status,has_channel9_action_edge_in_cue_interval,response_marker_run_duration_s,response_minus_cue_onset_s,response_minus_cue_offset_s,target_schedule_proxy_s,marker_minus_schedule_proxy_s,marker_minus_cue_plus_2p0_s_sensitivity_only,marker_minus_cue_plus_2p2_s_sensitivity_only,target_onset_verified,reaction_time_s,reaction_time_status,t_act_status,direction_consistency_interpretation,cue_interval_action_marker_status
VisualCogA_Task-1,30,VisualCogA,1,256.0,69976,273.34375,273.546875,0.203125,-1,1,70544,275.5625,275.5625,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,272.34375,278.34375,69720,71257,True,251,True,251,275.5625,declared_response_code_observed,0.98046875,276.54296875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,276.34375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,0.98046875,2.21875,2.015625,275.546875,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,31,VisualCogA,1,256.0,72081,281.56640625,281.76953125,0.203125,1,1,72648,283.78125,283.78125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,280.56640625,286.56640625,71825,73362,True,338,True,338,283.78125,declared_response_code_observed,1.3203125,285.1015625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,284.56640625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3203125,2.21484375,2.01171875,283.76953125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,32,VisualCogA,1,256.0,74269,290.11328125,290.31640625,0.203125,1,1,74837,292.33203125,292.33203125,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,1.0,1,289.11328125,295.11328125,74013,75550,True,301,True,301,292.33203125,declared_response_code_observed,1.17578125,293.5078125,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,293.11328125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.17578125,2.21875,2.015625,292.31640625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,33,VisualCogA,1,256.0,76422,298.5234375,298.7265625,0.203125,-1,1,76989,300.73828125,300.73828125,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,297.5234375,303.5234375,76166,77703,True,402,True,402,300.73828125,declared_response_code_observed,1.5703125,302.30859375,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,301.5234375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.5703125,2.21484375,2.01171875,300.7265625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,34,VisualCogA,1,256.0,78674,307.3203125,307.5234375,0.203125,1,1,79241,309.53515625,309.53515625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,306.3203125,312.3203125,78418,79955,True,268,True,268,309.53515625,declared_response_code_observed,1.046875,310.58203125,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,310.3203125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.046875,2.21484375,2.01171875,309.5234375,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,35,VisualCogA,1,256.0,80791,315.58984375,315.79296875,0.203125,-1,1,81358,317.8046875,317.8046875,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,314.58984375,320.58984375,80535,82072,True,288,True,288,317.8046875,declared_response_code_observed,1.125,318.9296875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,318.58984375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.125,2.21484375,2.01171875,317.79296875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,36,VisualCogA,1,256.0,82931,323.94921875,324.15234375,0.203125,-1,1,83499,326.16796875,326.16796875,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,322.94921875,328.94921875,82675,84212,True,291,True,291,326.16796875,declared_response_code_observed,1.13671875,327.3046875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,326.94921875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.13671875,2.21875,2.015625,326.15234375,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,37,VisualCogA,1,256.0,85076,332.328125,332.53125,0.203125,-1,1,85643,334.54296875,334.54296875,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,331.328125,337.328125,84820,86357,True,279,True,279,334.54296875,declared_response_code_observed,1.08984375,335.6328125,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,335.328125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.08984375,2.21484375,2.01171875,334.53125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,38,VisualCogA,1,256.0,87204,340.640625,340.84375,0.203125,-1,1,87772,342.859375,342.859375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,339.640625,345.640625,86948,88485,True,295,True,295,342.859375,declared_response_code_observed,1.15234375,344.01171875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,343.640625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.15234375,2.21875,2.015625,342.84375,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,39,VisualCogA,1,256.0,89353,349.03515625,349.23828125,0.203125,-1,1,89920,351.25,351.25,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,348.03515625,354.03515625,89097,90634,True,250,True,250,351.25,declared_response_code_observed,0.9765625,352.2265625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,352.03515625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,0.9765625,2.21484375,2.01171875,351.23828125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,40,VisualCogA,1,256.0,91453,357.23828125,357.44140625,0.203125,-1,1,92021,359.45703125,359.45703125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,356.23828125,362.23828125,91197,92734,True,247,True,247,359.45703125,declared_response_code_observed,0.96484375,360.421875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,360.23828125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,0.96484375,2.21875,2.015625,359.44140625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,41,VisualCogA,1,256.0,93554,365.4453125,365.6484375,0.203125,1,1,94122,367.6640625,367.6640625,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,1.0,1,364.4453125,370.4453125,93298,94835,True,290,True,290,367.6640625,declared_response_code_observed,1.1328125,368.796875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,368.4453125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.1328125,2.21875,2.015625,367.6484375,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,42,VisualCogA,1,256.0,95698,373.8203125,374.02734375,0.20703125,-1,1,96266,376.0390625,376.0390625,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,372.8203125,378.8203125,95442,96979,True,330,True,330,376.0390625,declared_response_code_observed,1.2890625,377.328125,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,376.8203125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2890625,2.21875,2.01171875,376.02734375,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,43,VisualCogA,1,256.0,97879,382.33984375,382.54296875,0.203125,1,1,98446,384.5546875,384.5546875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,381.33984375,387.33984375,97623,99160,True,267,True,267,384.5546875,declared_response_code_observed,1.04296875,385.59765625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,385.33984375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.04296875,2.21484375,2.01171875,384.54296875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,44,VisualCogA,1,256.0,99995,390.60546875,390.8125,0.20703125,-1,1,100563,392.82421875,392.82421875,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,389.60546875,395.60546875,99739,101276,True,248,True,248,392.82421875,declared_response_code_observed,0.96875,393.79296875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,393.60546875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,0.96875,2.21875,2.01171875,392.8125,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,45,VisualCogA,1,256.0,102096,398.8125,399.015625,0.203125,-1,1,102663,401.02734375,401.02734375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,397.8125,403.8125,101840,103377,True,286,True,286,401.02734375,declared_response_code_observed,1.1171875,402.14453125,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,401.8125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.1171875,2.21484375,2.01171875,401.015625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,46,VisualCogA,1,256.0,104233,407.16015625,407.36328125,0.203125,-1,1,104800,409.375,409.375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,406.16015625,412.16015625,103977,105514,True,338,True,338,409.375,declared_response_code_observed,1.3203125,410.6953125,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,410.16015625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3203125,2.21484375,2.01171875,409.36328125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,47,VisualCogA,1,256.0,106421,415.70703125,415.91015625,0.203125,1,1,106988,417.921875,417.921875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,414.70703125,420.70703125,106165,107702,True,323,True,323,417.921875,declared_response_code_observed,1.26171875,419.18359375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,418.70703125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.26171875,2.21484375,2.01171875,417.91015625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,48,VisualCogA,1,256.0,108593,424.19140625,424.3984375,0.20703125,-1,1,109161,426.41015625,426.41015625,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,423.19140625,429.19140625,108337,109874,True,280,True,280,426.41015625,declared_response_code_observed,1.09375,427.50390625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,427.19140625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.09375,2.21875,2.01171875,426.3984375,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,49,VisualCogA,1,256.0,110726,432.5234375,432.7265625,0.203125,-1,1,111293,434.73828125,434.73828125,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-1.0,-1,431.5234375,437.5234375,110470,112007,True,260,True,260,434.73828125,declared_response_code_observed,1.015625,435.75390625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,435.5234375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.015625,2.21484375,2.01171875,434.7265625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,50,VisualCogA,1,256.0,112835,440.76171875,440.96484375,0.203125,1,1,113402,442.9765625,442.9765625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,1.0,1,439.76171875,445.76171875,112579,114116,True,298,True,298,442.9765625,declared_response_code_observed,1.1640625,444.140625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,443.76171875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.1640625,2.21484375,2.01171875,442.96484375,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogA_Task-1,51,VisualCogA,1,256.0,114983,449.15234375,449.35546875,0.203125,1,1,115551,451.37109375,451.37109375,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,1.0,1,448.15234375,454.15234375,114727,116264,True,314,True,314,451.37109375,declared_response_code_observed,1.2265625,452.59765625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,452.15234375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2265625,2.21875,2.015625,451.35546875,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
