record,original_trial_index,cue_side_from_mat,viscue_raw_code_at_event,external_truth_source,authoritative_omission,response_event_count,response_raw_code,response_bout_code_sequence,mat_response_channel_label,actual_response_side_from_mat,response_decode_status,response_declared_code,direction_consistency_status,direction_consistent,task_correctness_status,task_correct,cue_interval_action_marker_count,has_channel9_action_marker_in_cue_interval,verified_omission,cue_direction_used,cue_direction_source,external_correct_response_side,external_correct_side_differs_from_cue_direction,target_onset_time_s,schedule_target_anchor_time_s,target_time_source,response_deadline_time_s,response_time_s,response_analysis_window_start_s,response_analysis_window_end_s,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,declared_code_present_in_analysis_window,response_duration_s,formal_deadline_status,within_formal_deadline,reaction_time_s_from_verified_target,reaction_time_status,reaction_time_s_from_schedule_anchor,schedule_anchor_reaction_time_status,response_timing_status,record_end_time_s,recording_covers_deadline,omission_status,trial_outcome,timing_source,identity_mapping_status
VisualCogA_Task-1,46,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,409.36015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,409.375,406.16015625,412.16015625,True,338,1,1.3203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,47,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,417.90703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,417.921875,414.70703125,420.70703125,True,323,1,1.26171875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,48,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,426.39140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,426.41015625,423.19140625,429.19140625,True,280,1,1.09375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,49,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,434.7234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,434.73828125,431.5234375,437.5234375,True,260,1,1.015625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,50,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,442.96171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,442.9765625,439.76171875,445.76171875,True,298,1,1.1640625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,51,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,451.35234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,451.37109375,448.15234375,454.15234375,True,314,1,1.2265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,52,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,459.809375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,459.82421875,456.609375,462.609375,True,264,1,1.03125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,53,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,468.075,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,468.09375,464.875,470.875,True,298,1,1.1640625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,54,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,476.48515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,476.5,473.28515625,479.28515625,True,275,1,1.07421875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,55,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,484.78203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,484.80078125,481.58203125,487.58203125,True,307,1,1.19921875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,56,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,493.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,493.23828125,490.0234375,496.0234375,True,310,1,1.2109375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,57,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,501.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,501.67578125,498.4609375,504.4609375,True,314,1,1.2265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,58,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,510.11796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,510.1328125,506.91796875,512.91796875,True,296,1,1.15625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,59,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,518.50859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,518.5234375,515.30859375,521.30859375,True,310,1,1.2109375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,60,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,526.95,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,526.96484375,523.75,529.75,True,470,1,1.8359375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,61,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,536.0125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,536.02734375,532.8125,538.8125,True,280,1,1.09375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,62,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,544.340625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,544.359375,541.140625,547.140625,True,302,1,1.1796875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,63,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,552.75078125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,552.765625,549.55078125,555.55078125,True,247,1,0.96484375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,64,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,560.93828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,560.95703125,557.73828125,563.73828125,True,322,1,1.2578125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,65,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,569.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,569.45703125,566.2421875,572.2421875,True,275,1,1.07421875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,66,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,577.7390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,577.7578125,574.5390625,580.5390625,True,305,1,1.19140625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,67,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,586.16484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,586.1796875,582.96484375,588.96484375,True,264,1,1.03125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,68,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,594.43046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,594.44921875,591.23046875,597.23046875,True,298,1,1.1640625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,69,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,602.825,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,602.83984375,599.625,605.625,True,280,1,1.09375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,70,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,611.14140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,611.15625,607.94140625,613.94140625,True,277,1,1.08203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,71,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,619.45390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,619.46875,616.25390625,622.25390625,True,222,1,0.8671875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,72,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,627.5515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,627.56640625,624.3515625,630.3515625,True,314,1,1.2265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,73,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,636.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,636.01953125,632.8046875,638.8046875,True,261,1,1.01953125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,74,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,644.25859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,644.2734375,641.05859375,647.05859375,True,276,1,1.078125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,75,1,1.0,,,1,1.0,1,Action:L-1/R+1,1,decoded_from_declared_channel_code,1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,652.57109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,652.58984375,649.37109375,655.37109375,True,250,1,0.9765625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,76,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,660.778125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,660.79296875,657.578125,663.578125,True,290,1,1.1328125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,77,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,669.1375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,669.15625,665.9375,671.9375,True,272,1,1.0625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogA_Task-1,78,-1,-1.0,,,1,-1.0,-1,Action:L-1/R+1,-1,decoded_from_declared_channel_code,-1.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,677.43828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,677.45703125,674.23828125,680.23828125,True,288,1,1.125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,874.390625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
