record,original_trial_index,stage,analysis_variant,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,q1_trial_index,q1_final_drop,eeg_quality
VisualCogA_Task-1,33,cue_locked,nominal,298.5234375,298.5234375,0.0,,-1,-2,22.0,0,retained_by_q1
VisualCogA_Task-1,33,target_offset_sensitivity,target_offset_2.0s,298.5234375,300.5234375,2.0,2.0,-1,-2,22.0,0,retained_by_q1
VisualCogA_Task-1,33,target_offset_sensitivity,target_offset_2.1s,298.5234375,300.6234375,2.1,2.1,-1,-2,22.0,0,retained_by_q1
VisualCogA_Task-1,33,target_locked,target_offset_2.2s,298.5234375,300.7234375,2.2,2.2,-1,-2,22.0,0,retained_by_q1
VisualCogA_Task-1,33,target_offset_sensitivity,target_offset_2.3s,298.5234375,300.8234375,2.3,2.3,-1,-2,22.0,0,retained_by_q1
VisualCogA_Task-1,33,target_offset_sensitivity,target_offset_2.4s,298.5234375,300.9234375,2.4,2.4,-1,-2,22.0,0,retained_by_q1
VisualCogA_Task-1,34,cue_locked,nominal,307.3203125,307.3203125,0.0,,1,2,23.0,0,retained_by_q1
VisualCogA_Task-1,34,target_offset_sensitivity,target_offset_2.0s,307.3203125,309.3203125,2.0,2.0,1,2,23.0,0,retained_by_q1
VisualCogA_Task-1,34,target_offset_sensitivity,target_offset_2.1s,307.3203125,309.4203125,2.1,2.1,1,2,23.0,0,retained_by_q1
VisualCogA_Task-1,34,target_locked,target_offset_2.2s,307.3203125,309.5203125,2.2,2.2,1,2,23.0,0,retained_by_q1
VisualCogA_Task-1,34,target_offset_sensitivity,target_offset_2.3s,307.3203125,309.6203125,2.3,2.3,1,2,23.0,0,retained_by_q1
VisualCogA_Task-1,34,target_offset_sensitivity,target_offset_2.4s,307.3203125,309.7203125,2.4,2.4,1,2,23.0,0,retained_by_q1
VisualCogA_Task-1,35,cue_locked,nominal,315.58984375,315.58984375,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,35,target_offset_sensitivity,target_offset_2.0s,315.58984375,317.58984375,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,35,target_offset_sensitivity,target_offset_2.1s,315.58984375,317.68984375,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,35,target_locked,target_offset_2.2s,315.58984375,317.78984375,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,35,target_offset_sensitivity,target_offset_2.3s,315.58984375,317.88984375,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,35,target_offset_sensitivity,target_offset_2.4s,315.58984375,317.98984375,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,36,cue_locked,nominal,323.94921875,323.94921875,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,36,target_offset_sensitivity,target_offset_2.0s,323.94921875,325.94921875,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,36,target_offset_sensitivity,target_offset_2.1s,323.94921875,326.04921875,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,36,target_locked,target_offset_2.2s,323.94921875,326.14921875,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,36,target_offset_sensitivity,target_offset_2.3s,323.94921875,326.24921875,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,36,target_offset_sensitivity,target_offset_2.4s,323.94921875,326.34921875,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,37,cue_locked,nominal,332.328125,332.328125,0.0,,-1,-2,24.0,0,retained_by_q1
VisualCogA_Task-1,37,target_offset_sensitivity,target_offset_2.0s,332.328125,334.328125,2.0,2.0,-1,-2,24.0,0,retained_by_q1
VisualCogA_Task-1,37,target_offset_sensitivity,target_offset_2.1s,332.328125,334.428125,2.1,2.1,-1,-2,24.0,0,retained_by_q1
VisualCogA_Task-1,37,target_locked,target_offset_2.2s,332.328125,334.528125,2.2,2.2,-1,-2,24.0,0,retained_by_q1
VisualCogA_Task-1,37,target_offset_sensitivity,target_offset_2.3s,332.328125,334.628125,2.3,2.3,-1,-2,24.0,0,retained_by_q1
VisualCogA_Task-1,37,target_offset_sensitivity,target_offset_2.4s,332.328125,334.728125,2.4,2.4,-1,-2,24.0,0,retained_by_q1
VisualCogA_Task-1,38,cue_locked,nominal,340.640625,340.640625,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,38,target_offset_sensitivity,target_offset_2.0s,340.640625,342.640625,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,38,target_offset_sensitivity,target_offset_2.1s,340.640625,342.740625,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,38,target_locked,target_offset_2.2s,340.640625,342.840625,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,38,target_offset_sensitivity,target_offset_2.3s,340.640625,342.940625,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,38,target_offset_sensitivity,target_offset_2.4s,340.640625,343.040625,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,39,cue_locked,nominal,349.03515625,349.03515625,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,39,target_offset_sensitivity,target_offset_2.0s,349.03515625,351.03515625,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,39,target_offset_sensitivity,target_offset_2.1s,349.03515625,351.13515625,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,39,target_locked,target_offset_2.2s,349.03515625,351.23515625,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,39,target_offset_sensitivity,target_offset_2.3s,349.03515625,351.33515625,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,39,target_offset_sensitivity,target_offset_2.4s,349.03515625,351.43515625,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,40,cue_locked,nominal,357.23828125,357.23828125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,40,target_offset_sensitivity,target_offset_2.0s,357.23828125,359.23828125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,40,target_offset_sensitivity,target_offset_2.1s,357.23828125,359.33828125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,40,target_locked,target_offset_2.2s,357.23828125,359.43828125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,40,target_offset_sensitivity,target_offset_2.3s,357.23828125,359.53828125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,40,target_offset_sensitivity,target_offset_2.4s,357.23828125,359.63828125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,41,cue_locked,nominal,365.4453125,365.4453125,0.0,,1,2,25.0,0,retained_by_q1
VisualCogA_Task-1,41,target_offset_sensitivity,target_offset_2.0s,365.4453125,367.4453125,2.0,2.0,1,2,25.0,0,retained_by_q1
VisualCogA_Task-1,41,target_offset_sensitivity,target_offset_2.1s,365.4453125,367.5453125,2.1,2.1,1,2,25.0,0,retained_by_q1
VisualCogA_Task-1,41,target_locked,target_offset_2.2s,365.4453125,367.6453125,2.2,2.2,1,2,25.0,0,retained_by_q1
VisualCogA_Task-1,41,target_offset_sensitivity,target_offset_2.3s,365.4453125,367.7453125,2.3,2.3,1,2,25.0,0,retained_by_q1
VisualCogA_Task-1,41,target_offset_sensitivity,target_offset_2.4s,365.4453125,367.8453125,2.4,2.4,1,2,25.0,0,retained_by_q1
VisualCogA_Task-1,42,cue_locked,nominal,373.8203125,373.8203125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,42,target_offset_sensitivity,target_offset_2.0s,373.8203125,375.8203125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,42,target_offset_sensitivity,target_offset_2.1s,373.8203125,375.9203125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,42,target_locked,target_offset_2.2s,373.8203125,376.0203125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,42,target_offset_sensitivity,target_offset_2.3s,373.8203125,376.1203125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,42,target_offset_sensitivity,target_offset_2.4s,373.8203125,376.2203125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,43,cue_locked,nominal,382.33984375,382.33984375,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,43,target_offset_sensitivity,target_offset_2.0s,382.33984375,384.33984375,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,43,target_offset_sensitivity,target_offset_2.1s,382.33984375,384.43984375,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,43,target_locked,target_offset_2.2s,382.33984375,384.53984375,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,43,target_offset_sensitivity,target_offset_2.3s,382.33984375,384.63984375,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,43,target_offset_sensitivity,target_offset_2.4s,382.33984375,384.73984375,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,44,cue_locked,nominal,390.60546875,390.60546875,0.0,,-1,-2,26.0,0,retained_by_q1
VisualCogA_Task-1,44,target_offset_sensitivity,target_offset_2.0s,390.60546875,392.60546875,2.0,2.0,-1,-2,26.0,0,retained_by_q1
VisualCogA_Task-1,44,target_offset_sensitivity,target_offset_2.1s,390.60546875,392.70546875,2.1,2.1,-1,-2,26.0,0,retained_by_q1
VisualCogA_Task-1,44,target_locked,target_offset_2.2s,390.60546875,392.80546875,2.2,2.2,-1,-2,26.0,0,retained_by_q1
VisualCogA_Task-1,44,target_offset_sensitivity,target_offset_2.3s,390.60546875,392.90546875,2.3,2.3,-1,-2,26.0,0,retained_by_q1
VisualCogA_Task-1,44,target_offset_sensitivity,target_offset_2.4s,390.60546875,393.00546875,2.4,2.4,-1,-2,26.0,0,retained_by_q1
VisualCogA_Task-1,45,cue_locked,nominal,398.8125,398.8125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,45,target_offset_sensitivity,target_offset_2.0s,398.8125,400.8125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,45,target_offset_sensitivity,target_offset_2.1s,398.8125,400.9125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,45,target_locked,target_offset_2.2s,398.8125,401.0125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,45,target_offset_sensitivity,target_offset_2.3s,398.8125,401.1125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,45,target_offset_sensitivity,target_offset_2.4s,398.8125,401.2125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,46,cue_locked,nominal,407.16015625,407.16015625,0.0,,-1,-2,27.0,0,retained_by_q1
VisualCogA_Task-1,46,target_offset_sensitivity,target_offset_2.0s,407.16015625,409.16015625,2.0,2.0,-1,-2,27.0,0,retained_by_q1
VisualCogA_Task-1,46,target_offset_sensitivity,target_offset_2.1s,407.16015625,409.26015625,2.1,2.1,-1,-2,27.0,0,retained_by_q1
VisualCogA_Task-1,46,target_locked,target_offset_2.2s,407.16015625,409.36015625,2.2,2.2,-1,-2,27.0,0,retained_by_q1
VisualCogA_Task-1,46,target_offset_sensitivity,target_offset_2.3s,407.16015625,409.46015625,2.3,2.3,-1,-2,27.0,0,retained_by_q1
VisualCogA_Task-1,46,target_offset_sensitivity,target_offset_2.4s,407.16015625,409.56015625,2.4,2.4,-1,-2,27.0,0,retained_by_q1
VisualCogA_Task-1,47,cue_locked,nominal,415.70703125,415.70703125,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,47,target_offset_sensitivity,target_offset_2.0s,415.70703125,417.70703125,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,47,target_offset_sensitivity,target_offset_2.1s,415.70703125,417.80703125,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,47,target_locked,target_offset_2.2s,415.70703125,417.90703125,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,47,target_offset_sensitivity,target_offset_2.3s,415.70703125,418.00703125,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,47,target_offset_sensitivity,target_offset_2.4s,415.70703125,418.10703125,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,48,cue_locked,nominal,424.19140625,424.19140625,0.0,,-1,-2,28.0,0,retained_by_q1
VisualCogA_Task-1,48,target_offset_sensitivity,target_offset_2.0s,424.19140625,426.19140625,2.0,2.0,-1,-2,28.0,0,retained_by_q1
VisualCogA_Task-1,48,target_offset_sensitivity,target_offset_2.1s,424.19140625,426.29140625,2.1,2.1,-1,-2,28.0,0,retained_by_q1
VisualCogA_Task-1,48,target_locked,target_offset_2.2s,424.19140625,426.39140625,2.2,2.2,-1,-2,28.0,0,retained_by_q1
VisualCogA_Task-1,48,target_offset_sensitivity,target_offset_2.3s,424.19140625,426.49140625,2.3,2.3,-1,-2,28.0,0,retained_by_q1
VisualCogA_Task-1,48,target_offset_sensitivity,target_offset_2.4s,424.19140625,426.59140625,2.4,2.4,-1,-2,28.0,0,retained_by_q1
VisualCogA_Task-1,49,cue_locked,nominal,432.5234375,432.5234375,0.0,,-1,-2,29.0,0,retained_by_q1
VisualCogA_Task-1,49,target_offset_sensitivity,target_offset_2.0s,432.5234375,434.5234375,2.0,2.0,-1,-2,29.0,0,retained_by_q1
VisualCogA_Task-1,49,target_offset_sensitivity,target_offset_2.1s,432.5234375,434.6234375,2.1,2.1,-1,-2,29.0,0,retained_by_q1
VisualCogA_Task-1,49,target_locked,target_offset_2.2s,432.5234375,434.7234375,2.2,2.2,-1,-2,29.0,0,retained_by_q1
VisualCogA_Task-1,49,target_offset_sensitivity,target_offset_2.3s,432.5234375,434.8234375,2.3,2.3,-1,-2,29.0,0,retained_by_q1
VisualCogA_Task-1,49,target_offset_sensitivity,target_offset_2.4s,432.5234375,434.9234375,2.4,2.4,-1,-2,29.0,0,retained_by_q1
VisualCogA_Task-1,50,cue_locked,nominal,440.76171875,440.76171875,0.0,,1,2,30.0,0,retained_by_q1
VisualCogA_Task-1,50,target_offset_sensitivity,target_offset_2.0s,440.76171875,442.76171875,2.0,2.0,1,2,30.0,0,retained_by_q1
VisualCogA_Task-1,50,target_offset_sensitivity,target_offset_2.1s,440.76171875,442.86171875,2.1,2.1,1,2,30.0,0,retained_by_q1
VisualCogA_Task-1,50,target_locked,target_offset_2.2s,440.76171875,442.96171875,2.2,2.2,1,2,30.0,0,retained_by_q1
VisualCogA_Task-1,50,target_offset_sensitivity,target_offset_2.3s,440.76171875,443.06171875,2.3,2.3,1,2,30.0,0,retained_by_q1
VisualCogA_Task-1,50,target_offset_sensitivity,target_offset_2.4s,440.76171875,443.16171875,2.4,2.4,1,2,30.0,0,retained_by_q1
VisualCogA_Task-1,51,cue_locked,nominal,449.15234375,449.15234375,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,51,target_offset_sensitivity,target_offset_2.0s,449.15234375,451.15234375,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,51,target_offset_sensitivity,target_offset_2.1s,449.15234375,451.25234375,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,51,target_locked,target_offset_2.2s,449.15234375,451.35234375,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,51,target_offset_sensitivity,target_offset_2.3s,449.15234375,451.45234375,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,51,target_offset_sensitivity,target_offset_2.4s,449.15234375,451.55234375,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,52,cue_locked,nominal,457.609375,457.609375,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,52,target_offset_sensitivity,target_offset_2.0s,457.609375,459.609375,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,52,target_offset_sensitivity,target_offset_2.1s,457.609375,459.709375,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,52,target_locked,target_offset_2.2s,457.609375,459.809375,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,52,target_offset_sensitivity,target_offset_2.3s,457.609375,459.909375,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,52,target_offset_sensitivity,target_offset_2.4s,457.609375,460.009375,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,53,cue_locked,nominal,465.875,465.875,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,53,target_offset_sensitivity,target_offset_2.0s,465.875,467.875,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,53,target_offset_sensitivity,target_offset_2.1s,465.875,467.975,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,53,target_locked,target_offset_2.2s,465.875,468.075,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,53,target_offset_sensitivity,target_offset_2.3s,465.875,468.175,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,53,target_offset_sensitivity,target_offset_2.4s,465.875,468.275,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,54,cue_locked,nominal,474.28515625,474.28515625,0.0,,1,2,31.0,0,retained_by_q1
VisualCogA_Task-1,54,target_offset_sensitivity,target_offset_2.0s,474.28515625,476.28515625,2.0,2.0,1,2,31.0,0,retained_by_q1
VisualCogA_Task-1,54,target_offset_sensitivity,target_offset_2.1s,474.28515625,476.38515625,2.1,2.1,1,2,31.0,0,retained_by_q1
VisualCogA_Task-1,54,target_locked,target_offset_2.2s,474.28515625,476.48515625,2.2,2.2,1,2,31.0,0,retained_by_q1
VisualCogA_Task-1,54,target_offset_sensitivity,target_offset_2.3s,474.28515625,476.58515625,2.3,2.3,1,2,31.0,0,retained_by_q1
VisualCogA_Task-1,54,target_offset_sensitivity,target_offset_2.4s,474.28515625,476.68515625,2.4,2.4,1,2,31.0,0,retained_by_q1
VisualCogA_Task-1,55,cue_locked,nominal,482.58203125,482.58203125,0.0,,-1,-2,32.0,0,retained_by_q1
VisualCogA_Task-1,55,target_offset_sensitivity,target_offset_2.0s,482.58203125,484.58203125,2.0,2.0,-1,-2,32.0,0,retained_by_q1
VisualCogA_Task-1,55,target_offset_sensitivity,target_offset_2.1s,482.58203125,484.68203125,2.1,2.1,-1,-2,32.0,0,retained_by_q1
VisualCogA_Task-1,55,target_locked,target_offset_2.2s,482.58203125,484.78203125,2.2,2.2,-1,-2,32.0,0,retained_by_q1
VisualCogA_Task-1,55,target_offset_sensitivity,target_offset_2.3s,482.58203125,484.88203125,2.3,2.3,-1,-2,32.0,0,retained_by_q1
VisualCogA_Task-1,55,target_offset_sensitivity,target_offset_2.4s,482.58203125,484.98203125,2.4,2.4,-1,-2,32.0,0,retained_by_q1
VisualCogA_Task-1,56,cue_locked,nominal,491.0234375,491.0234375,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,56,target_offset_sensitivity,target_offset_2.0s,491.0234375,493.0234375,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,56,target_offset_sensitivity,target_offset_2.1s,491.0234375,493.1234375,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,56,target_locked,target_offset_2.2s,491.0234375,493.2234375,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,56,target_offset_sensitivity,target_offset_2.3s,491.0234375,493.3234375,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,56,target_offset_sensitivity,target_offset_2.4s,491.0234375,493.4234375,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,57,cue_locked,nominal,499.4609375,499.4609375,0.0,,1,2,33.0,0,retained_by_q1
VisualCogA_Task-1,57,target_offset_sensitivity,target_offset_2.0s,499.4609375,501.4609375,2.0,2.0,1,2,33.0,0,retained_by_q1
VisualCogA_Task-1,57,target_offset_sensitivity,target_offset_2.1s,499.4609375,501.5609375,2.1,2.1,1,2,33.0,0,retained_by_q1
VisualCogA_Task-1,57,target_locked,target_offset_2.2s,499.4609375,501.6609375,2.2,2.2,1,2,33.0,0,retained_by_q1
VisualCogA_Task-1,57,target_offset_sensitivity,target_offset_2.3s,499.4609375,501.7609375,2.3,2.3,1,2,33.0,0,retained_by_q1
VisualCogA_Task-1,57,target_offset_sensitivity,target_offset_2.4s,499.4609375,501.8609375,2.4,2.4,1,2,33.0,0,retained_by_q1
VisualCogA_Task-1,58,cue_locked,nominal,507.91796875,507.91796875,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,58,target_offset_sensitivity,target_offset_2.0s,507.91796875,509.91796875,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,58,target_offset_sensitivity,target_offset_2.1s,507.91796875,510.01796875,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,58,target_locked,target_offset_2.2s,507.91796875,510.11796875,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,58,target_offset_sensitivity,target_offset_2.3s,507.91796875,510.21796875,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,58,target_offset_sensitivity,target_offset_2.4s,507.91796875,510.31796875,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,59,cue_locked,nominal,516.30859375,516.30859375,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,59,target_offset_sensitivity,target_offset_2.0s,516.30859375,518.30859375,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,59,target_offset_sensitivity,target_offset_2.1s,516.30859375,518.40859375,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,59,target_locked,target_offset_2.2s,516.30859375,518.50859375,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,59,target_offset_sensitivity,target_offset_2.3s,516.30859375,518.60859375,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,59,target_offset_sensitivity,target_offset_2.4s,516.30859375,518.70859375,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,60,cue_locked,nominal,524.75,524.75,0.0,,1,2,34.0,0,retained_by_q1
VisualCogA_Task-1,60,target_offset_sensitivity,target_offset_2.0s,524.75,526.75,2.0,2.0,1,2,34.0,0,retained_by_q1
VisualCogA_Task-1,60,target_offset_sensitivity,target_offset_2.1s,524.75,526.85,2.1,2.1,1,2,34.0,0,retained_by_q1
VisualCogA_Task-1,60,target_locked,target_offset_2.2s,524.75,526.95,2.2,2.2,1,2,34.0,0,retained_by_q1
VisualCogA_Task-1,60,target_offset_sensitivity,target_offset_2.3s,524.75,527.05,2.3,2.3,1,2,34.0,0,retained_by_q1
VisualCogA_Task-1,60,target_offset_sensitivity,target_offset_2.4s,524.75,527.15,2.4,2.4,1,2,34.0,0,retained_by_q1
VisualCogA_Task-1,61,cue_locked,nominal,533.8125,533.8125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,61,target_offset_sensitivity,target_offset_2.0s,533.8125,535.8125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,61,target_offset_sensitivity,target_offset_2.1s,533.8125,535.9125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,61,target_locked,target_offset_2.2s,533.8125,536.0125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,61,target_offset_sensitivity,target_offset_2.3s,533.8125,536.1125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,61,target_offset_sensitivity,target_offset_2.4s,533.8125,536.2125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogA_Task-1,62,cue_locked,nominal,542.140625,542.140625,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,62,target_offset_sensitivity,target_offset_2.0s,542.140625,544.140625,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,62,target_offset_sensitivity,target_offset_2.1s,542.140625,544.240625,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,62,target_locked,target_offset_2.2s,542.140625,544.340625,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,62,target_offset_sensitivity,target_offset_2.3s,542.140625,544.440625,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,62,target_offset_sensitivity,target_offset_2.4s,542.140625,544.540625,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,63,cue_locked,nominal,550.55078125,550.55078125,0.0,,1,2,,1,excluded_by_q1
VisualCogA_Task-1,63,target_offset_sensitivity,target_offset_2.0s,550.55078125,552.55078125,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogA_Task-1,63,target_offset_sensitivity,target_offset_2.1s,550.55078125,552.65078125,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogA_Task-1,63,target_locked,target_offset_2.2s,550.55078125,552.75078125,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogA_Task-1,63,target_offset_sensitivity,target_offset_2.3s,550.55078125,552.85078125,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogA_Task-1,63,target_offset_sensitivity,target_offset_2.4s,550.55078125,552.95078125,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogA_Task-1,64,cue_locked,nominal,558.73828125,558.73828125,0.0,,-1,-2,35.0,0,retained_by_q1
VisualCogA_Task-1,64,target_offset_sensitivity,target_offset_2.0s,558.73828125,560.73828125,2.0,2.0,-1,-2,35.0,0,retained_by_q1
VisualCogA_Task-1,64,target_offset_sensitivity,target_offset_2.1s,558.73828125,560.83828125,2.1,2.1,-1,-2,35.0,0,retained_by_q1
VisualCogA_Task-1,64,target_locked,target_offset_2.2s,558.73828125,560.93828125,2.2,2.2,-1,-2,35.0,0,retained_by_q1
