record,original_trial_index,cue_sample_index,cue_time_s,cue_side,cue_side_text,target_time_s,target_time_source,task_type,q1_trial_index,q1_trial_key,q1_mapping_error_s,q1_final_drop,eeg_quality,response_channel_label,response_event_count,response_raw,response_code,t_act_s,response_time_s,response_side,choice_side,choice_side_text,response_decode_status,response_declared_code,response_bout_code_sequence,target_side,correct_response_side,target_time_schedule_proxy_s,scheduled_rt_proxy_s,reaction_time_s,rt_status,correct,correctness_status,is_omission,response_marker_present,omission_status,behavior_label_status
VisualCogA_Task-1,49,110726,432.5234375,-1,left,434.7234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,29.0,VisualCogA_Task-1:q1_029,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,434.73828125,434.73828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,434.7234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,50,112835,440.76171875,1,right,442.96171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,30.0,VisualCogA_Task-1:q1_030,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,442.9765625,442.9765625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,442.96171875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,51,114983,449.15234375,1,right,451.35234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,451.37109375,451.37109375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,451.35234375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,52,117148,457.609375,1,right,459.809375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,459.82421875,459.82421875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,459.809375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,53,119264,465.875,-1,left,468.075,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,468.09375,468.09375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,468.075,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,54,121417,474.28515625,1,right,476.48515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,31.0,VisualCogA_Task-1:q1_031,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,476.5,476.5,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,476.48515625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,55,123541,482.58203125,-1,left,484.78203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,32.0,VisualCogA_Task-1:q1_032,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,484.80078125,484.80078125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,484.78203125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,56,125702,491.0234375,-1,left,493.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,493.23828125,493.23828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,493.2234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,57,127862,499.4609375,1,right,501.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,33.0,VisualCogA_Task-1:q1_033,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,501.67578125,501.67578125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,501.6609375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,58,130027,507.91796875,1,right,510.11796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,510.1328125,510.1328125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,510.11796875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,59,132175,516.30859375,-1,left,518.50859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,518.5234375,518.5234375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,518.50859375,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,60,134336,524.75,1,right,526.95,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,34.0,VisualCogA_Task-1:q1_034,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,526.96484375,526.96484375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,526.95,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,61,136656,533.8125,-1,left,536.0125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,536.02734375,536.02734375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,536.0125,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,62,138788,542.140625,1,right,544.340625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,544.359375,544.359375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,544.340625,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,63,140941,550.55078125,1,right,552.75078125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,552.765625,552.765625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,552.75078125,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,64,143037,558.73828125,-1,left,560.93828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,35.0,VisualCogA_Task-1:q1_035,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,560.95703125,560.95703125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,560.93828125,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,65,145214,567.2421875,1,right,569.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,569.45703125,569.45703125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,569.4421875,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,66,147338,575.5390625,-1,left,577.7390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,36.0,VisualCogA_Task-1:q1_036,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,577.7578125,577.7578125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,577.7390625,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,67,149495,583.96484375,-1,left,586.16484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,586.1796875,586.1796875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,586.16484375,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,68,151611,592.23046875,1,right,594.43046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,37.0,VisualCogA_Task-1:q1_037,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,594.44921875,594.44921875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,594.43046875,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,69,153760,600.625,1,right,602.825,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,38.0,VisualCogA_Task-1:q1_038,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,602.83984375,602.83984375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,602.825,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,70,155889,608.94140625,-1,left,611.14140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,611.15625,611.15625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,611.14140625,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,71,158017,617.25390625,1,right,619.45390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,39.0,VisualCogA_Task-1:q1_039,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,619.46875,619.46875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,619.45390625,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,72,160090,625.3515625,-1,left,627.5515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,40.0,VisualCogA_Task-1:q1_040,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,627.56640625,627.56640625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,627.5515625,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,73,162254,633.8046875,1,right,636.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,41.0,VisualCogA_Task-1:q1_041,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,636.01953125,636.01953125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,636.0046875,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,74,164367,642.05859375,-1,left,644.25859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,42.0,VisualCogA_Task-1:q1_042,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,644.2734375,644.2734375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,644.25859375,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,75,166495,650.37109375,1,right,652.57109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,43.0,VisualCogA_Task-1:q1_043,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,652.58984375,652.58984375,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,652.57109375,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,76,168596,658.578125,-1,left,660.778125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,660.79296875,660.79296875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,660.778125,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,77,170736,666.9375,-1,left,669.1375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,669.15625,669.15625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,669.1375,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,78,172861,675.23828125,-1,left,677.43828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,44.0,VisualCogA_Task-1:q1_044,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,677.45703125,677.45703125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,677.43828125,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,79,175002,683.6015625,-1,left,685.8015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,45.0,VisualCogA_Task-1:q1_045,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,685.81640625,685.81640625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,685.8015625,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,80,177170,692.0703125,-1,left,694.2703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,694.28515625,694.28515625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,694.2703125,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,81,179318,700.4609375,1,right,702.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,46.0,VisualCogA_Task-1:q1_046,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,702.6796875,702.6796875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,702.6609375,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,82,181459,708.82421875,-1,left,711.02421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,711.0390625,711.0390625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,711.02421875,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,83,183556,717.015625,1,right,719.215625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,719.23046875,719.23046875,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,719.215625,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,84,185672,725.28125,-1,left,727.48125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,47.0,VisualCogA_Task-1:q1_047,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,727.49609375,727.49609375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,-1,-1,727.48125,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,85,187789,733.55078125,1,right,735.75078125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,735.765625,735.765625,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,735.75078125,0.014843749999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogA_Task-1,86,189909,741.83203125,1,right,744.03203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,744.05078125,744.05078125,right,1,right,decoded_from_declared_channel_code,1.0,1,1,1,744.03203125,0.018749999999954525,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
