record,original_trial_index,cue_sample_index,cue_time_s,cue_side,cue_side_text,target_time_s,target_time_source,task_type,q1_trial_index,q1_trial_key,q1_mapping_error_s,q1_final_drop,eeg_quality,response_channel_label,response_event_count,response_raw,response_code,t_act_s,response_time_s,response_side,choice_side,choice_side_text,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,cue_direction,target_time_schedule_proxy_s,scheduled_rt_proxy_s,reaction_time_s,rt_status,cue_response_direction_consistent,direction_consistency_status,cue_interval_action_marker_count,has_channel9_action_marker_in_cue_interval,response_marker_present,behavior_label_status,eeg_trial_available,q1_quality_pass,response_pre_window_available,deadline_s
VisualCogA_Task-1,43,97879,382.33984375,1,right,384.53984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,384.5546875,384.5546875,right,1,right,decoded_from_declared_channel_code,1.0,1,381.33984375,387.33984375,97623,99160,True,267,True,267,384.5546875,declared_response_code_observed,1.04296875,385.59765625,1,384.53984375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,44,99995,390.60546875,-1,left,392.80546875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,26.0,VisualCogA_Task-1:q1_026,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,392.82421875,392.82421875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,389.60546875,395.60546875,99739,101276,True,248,True,248,392.82421875,declared_response_code_observed,0.96875,393.79296875,-1,392.80546875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,45,102096,398.8125,-1,left,401.0125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,401.02734375,401.02734375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,397.8125,403.8125,101840,103377,True,286,True,286,401.02734375,declared_response_code_observed,1.1171875,402.14453125,-1,401.0125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,46,104233,407.16015625,-1,left,409.36015625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,27.0,VisualCogA_Task-1:q1_027,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,409.375,409.375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,406.16015625,412.16015625,103977,105514,True,338,True,338,409.375,declared_response_code_observed,1.3203125,410.6953125,-1,409.36015625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,47,106421,415.70703125,1,right,417.90703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,417.921875,417.921875,right,1,right,decoded_from_declared_channel_code,1.0,1,414.70703125,420.70703125,106165,107702,True,323,True,323,417.921875,declared_response_code_observed,1.26171875,419.18359375,1,417.90703125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,48,108593,424.19140625,-1,left,426.39140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,28.0,VisualCogA_Task-1:q1_028,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,426.41015625,426.41015625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,423.19140625,429.19140625,108337,109874,True,280,True,280,426.41015625,declared_response_code_observed,1.09375,427.50390625,-1,426.39140625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,49,110726,432.5234375,-1,left,434.7234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,29.0,VisualCogA_Task-1:q1_029,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,434.73828125,434.73828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,431.5234375,437.5234375,110470,112007,True,260,True,260,434.73828125,declared_response_code_observed,1.015625,435.75390625,-1,434.7234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,50,112835,440.76171875,1,right,442.96171875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,30.0,VisualCogA_Task-1:q1_030,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,442.9765625,442.9765625,right,1,right,decoded_from_declared_channel_code,1.0,1,439.76171875,445.76171875,112579,114116,True,298,True,298,442.9765625,declared_response_code_observed,1.1640625,444.140625,1,442.96171875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,51,114983,449.15234375,1,right,451.35234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,451.37109375,451.37109375,right,1,right,decoded_from_declared_channel_code,1.0,1,448.15234375,454.15234375,114727,116264,True,314,True,314,451.37109375,declared_response_code_observed,1.2265625,452.59765625,1,451.35234375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,52,117148,457.609375,1,right,459.809375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,459.82421875,459.82421875,right,1,right,decoded_from_declared_channel_code,1.0,1,456.609375,462.609375,116892,118429,True,264,True,264,459.82421875,declared_response_code_observed,1.03125,460.85546875,1,459.809375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,53,119264,465.875,-1,left,468.075,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,468.09375,468.09375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,464.875,470.875,119008,120545,True,298,True,298,468.09375,declared_response_code_observed,1.1640625,469.2578125,-1,468.075,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,54,121417,474.28515625,1,right,476.48515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,31.0,VisualCogA_Task-1:q1_031,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,476.5,476.5,right,1,right,decoded_from_declared_channel_code,1.0,1,473.28515625,479.28515625,121161,122698,True,275,True,275,476.5,declared_response_code_observed,1.07421875,477.57421875,1,476.48515625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,55,123541,482.58203125,-1,left,484.78203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,32.0,VisualCogA_Task-1:q1_032,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,484.80078125,484.80078125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,481.58203125,487.58203125,123285,124822,True,307,True,307,484.80078125,declared_response_code_observed,1.19921875,486.0,-1,484.78203125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,56,125702,491.0234375,-1,left,493.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,493.23828125,493.23828125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,490.0234375,496.0234375,125446,126983,True,310,True,310,493.23828125,declared_response_code_observed,1.2109375,494.44921875,-1,493.2234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,57,127862,499.4609375,1,right,501.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,33.0,VisualCogA_Task-1:q1_033,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,501.67578125,501.67578125,right,1,right,decoded_from_declared_channel_code,1.0,1,498.4609375,504.4609375,127606,129143,True,314,True,314,501.67578125,declared_response_code_observed,1.2265625,502.90234375,1,501.6609375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,58,130027,507.91796875,1,right,510.11796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,510.1328125,510.1328125,right,1,right,decoded_from_declared_channel_code,1.0,1,506.91796875,512.91796875,129771,131308,True,296,True,296,510.1328125,declared_response_code_observed,1.15625,511.2890625,1,510.11796875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,59,132175,516.30859375,-1,left,518.50859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,518.5234375,518.5234375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,515.30859375,521.30859375,131919,133456,True,310,True,310,518.5234375,declared_response_code_observed,1.2109375,519.734375,-1,518.50859375,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,60,134336,524.75,1,right,526.95,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,34.0,VisualCogA_Task-1:q1_034,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,526.96484375,526.96484375,right,1,right,decoded_from_declared_channel_code,1.0,1,523.75,529.75,134080,135617,True,470,True,470,526.96484375,declared_response_code_observed,1.8359375,528.80078125,1,526.95,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,61,136656,533.8125,-1,left,536.0125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,536.02734375,536.02734375,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,532.8125,538.8125,136400,137937,True,280,True,280,536.02734375,declared_response_code_observed,1.09375,537.12109375,-1,536.0125,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,62,138788,542.140625,1,right,544.340625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,544.359375,544.359375,right,1,right,decoded_from_declared_channel_code,1.0,1,541.140625,547.140625,138532,140069,True,302,True,302,544.359375,declared_response_code_observed,1.1796875,545.5390625,1,544.340625,0.0187499999999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,63,140941,550.55078125,1,right,552.75078125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,552.765625,552.765625,right,1,right,decoded_from_declared_channel_code,1.0,1,549.55078125,555.55078125,140685,142222,True,247,True,247,552.765625,declared_response_code_observed,0.96484375,553.73046875,1,552.75078125,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,64,143037,558.73828125,-1,left,560.93828125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,35.0,VisualCogA_Task-1:q1_035,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,560.95703125,560.95703125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,557.73828125,563.73828125,142781,144318,True,322,True,322,560.95703125,declared_response_code_observed,1.2578125,562.21484375,-1,560.93828125,0.0187499999999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,65,145214,567.2421875,1,right,569.4421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,1.0,2,569.45703125,569.45703125,right,1,right,decoded_from_declared_channel_code,1.0,1,566.2421875,572.2421875,144958,146495,True,275,True,275,569.45703125,declared_response_code_observed,1.07421875,570.53125,1,569.4421875,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,66,147338,575.5390625,-1,left,577.7390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,36.0,VisualCogA_Task-1:q1_036,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,577.7578125,577.7578125,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,574.5390625,580.5390625,147082,148619,True,305,True,305,577.7578125,declared_response_code_observed,1.19140625,578.94921875,-1,577.7390625,0.0187499999999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,67,149495,583.96484375,-1,left,586.16484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,586.1796875,586.1796875,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,582.96484375,588.96484375,149239,150776,True,264,True,264,586.1796875,declared_response_code_observed,1.03125,587.2109375,-1,586.16484375,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,68,151611,592.23046875,1,right,594.43046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,37.0,VisualCogA_Task-1:q1_037,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,594.44921875,594.44921875,right,1,right,decoded_from_declared_channel_code,1.0,1,591.23046875,597.23046875,151355,152892,True,298,True,298,594.44921875,declared_response_code_observed,1.1640625,595.61328125,1,594.43046875,0.0187499999999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,69,153760,600.625,1,right,602.825,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,38.0,VisualCogA_Task-1:q1_038,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,602.83984375,602.83984375,right,1,right,decoded_from_declared_channel_code,1.0,1,599.625,605.625,153504,155041,True,280,True,280,602.83984375,declared_response_code_observed,1.09375,603.93359375,1,602.825,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,70,155889,608.94140625,-1,left,611.14140625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,Action:L-1/R+1,1,-1.0,-2,611.15625,611.15625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,607.94140625,613.94140625,155633,157170,True,277,True,277,611.15625,declared_response_code_observed,1.08203125,612.23828125,-1,611.14140625,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogA_Task-1,71,158017,617.25390625,1,right,619.45390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,39.0,VisualCogA_Task-1:q1_039,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,619.46875,619.46875,right,1,right,decoded_from_declared_channel_code,1.0,1,616.25390625,622.25390625,157761,159298,True,222,True,222,619.46875,declared_response_code_observed,0.8671875,620.3359375,1,619.45390625,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,72,160090,625.3515625,-1,left,627.5515625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,40.0,VisualCogA_Task-1:q1_040,0.0,0,retained_by_q1,Action:L-1/R+1,1,-1.0,-2,627.56640625,627.56640625,left,-1,left,decoded_from_declared_channel_code,-1.0,-1,624.3515625,630.3515625,159834,161371,True,314,True,314,627.56640625,declared_response_code_observed,1.2265625,628.79296875,-1,627.5515625,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogA_Task-1,73,162254,633.8046875,1,right,636.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,41.0,VisualCogA_Task-1:q1_041,0.0,0,retained_by_q1,Action:L-1/R+1,1,1.0,2,636.01953125,636.01953125,right,1,right,decoded_from_declared_channel_code,1.0,1,632.8046875,638.8046875,161998,163535,True,261,True,261,636.01953125,declared_response_code_observed,1.01953125,637.0390625,1,636.0046875,0.0148437499999545,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
