station,time,height,liquid_water,relative_humidity,temperature,water_vapor_density
b,2025-08-02 00:06:00,2250.0,0.412,67.77,15.37,11.435
b,2025-08-02 00:06:00,2500.0,0.0,80.51,14.336,11.917
b,2025-08-02 00:06:00,2750.0,0.0,95.94,13.11,10.095
b,2025-08-02 00:06:00,3000.0,0.114,95.999,12.041,9.926
b,2025-08-02 00:06:00,3250.0,0.136,96.661,10.924,8.965
b,2025-08-02 00:06:00,3500.0,0.0,95.366,9.693,7.921
b,2025-08-02 00:06:00,3750.0,0.136,94.758,8.507,7.002
b,2025-08-02 00:06:00,4000.0,0.03,94.458,7.392,7.376
b,2025-08-02 00:06:00,4250.0,0.012,94.156,6.14,6.728
b,2025-08-02 00:06:00,4500.0,0.167,93.849,4.817,6.561
b,2025-08-02 00:06:00,4750.0,0.2,93.545,3.449,5.962
b,2025-08-02 00:06:00,5000.0,0.279,93.238,2.315,5.466
b,2025-08-02 00:06:00,5250.0,0.169,92.997,1.33,5.044
b,2025-08-02 00:06:00,5500.0,0.106,92.994,0.182,4.643
b,2025-08-02 00:06:00,5750.0,0.079,92.31,-1.137,4.355
b,2025-08-02 00:06:00,6000.0,0.144,91.896,-2.65,4.315
b,2025-08-02 00:06:00,6250.0,0.116,91.902,-4.039,2.988
b,2025-08-02 00:06:00,6500.0,0.063,89.308,-5.277,3.094
b,2025-08-02 00:06:00,6750.0,0.06,70.044,-6.575,2.491
b,2025-08-02 00:06:00,7000.0,0.055,69.697,-7.661,2.3
b,2025-08-02 00:06:00,7250.0,0.054,22.252,-8.928,2.087
b,2025-08-02 00:06:00,7500.0,0.046,8.903,-10.093,1.708
b,2025-08-02 00:06:00,7750.0,0.0,1.008,-11.541,0.818
b,2025-08-02 00:06:00,8000.0,0.0,8.319,-13.119,1.246
b,2025-08-02 00:06:00,8250.0,0.0,6.614,-14.687,0.525
b,2025-08-02 00:06:00,8500.0,0.0,7.499,-16.275,0.216
b,2025-08-02 00:06:00,8750.0,0.0,14.564,-17.862,0.11
b,2025-08-02 00:06:00,9000.0,0.0,10.167,-19.617,0.043
b,2025-08-02 00:06:00,9250.0,0.0,21.625,-21.257,0.47
b,2025-08-02 00:06:00,9500.0,0.0,46.385,-22.995,0.013
b,2025-08-02 00:06:00,9750.0,0.0,58.454,-24.589,0.367
b,2025-08-02 00:06:00,10000.0,0.0,63.079,-26.619,0.346
b,2025-08-02 00:08:00,0.0,0.0,98.99600000000001,25.3,23.175
b,2025-08-02 00:08:00,25.0,0.0595,97.059,25.241500000000002,22.944499999999998
b,2025-08-02 00:08:00,50.0,0.1185,95.122,25.183,22.714
b,2025-08-02 00:08:00,75.0,0.178,93.185,25.124499999999998,22.4835
b,2025-08-02 00:08:00,100.0,0.237,91.2475,25.066499999999998,22.253500000000003
b,2025-08-02 00:08:00,125.0,0.25,89.06,24.9995,22.1625
b,2025-08-02 00:08:00,150.0,0.26249999999999996,86.8725,24.933500000000002,22.072000000000003
b,2025-08-02 00:08:00,175.0,0.275,84.6845,24.866999999999997,21.981
b,2025-08-02 00:08:00,200.0,0.2875,82.4965,24.8005,21.8905
b,2025-08-02 00:08:00,225.0,0.216,79.92699999999999,24.767,21.8345
b,2025-08-02 00:08:00,250.0,0.14400000000000002,77.3575,24.7335,21.7785
b,2025-08-02 00:08:00,275.0,0.07200000000000001,74.78800000000001,24.6995,21.723
b,2025-08-02 00:08:00,300.0,0.0,72.218,24.6655,21.6675
b,2025-08-02 00:08:00,325.0,0.0,71.111,24.6,21.5025
b,2025-08-02 00:08:00,350.0,0.0,70.003,24.534,21.3375
b,2025-08-02 00:08:00,375.0,0.0,68.89500000000001,24.468,21.1725
b,2025-08-02 00:08:00,400.0,0.0,67.787,24.402500000000003,21.0075
b,2025-08-02 00:08:00,425.0,0.0,67.7105,24.317,20.732
b,2025-08-02 00:08:00,450.0,0.0,67.6335,24.2315,20.456000000000003
b,2025-08-02 00:08:00,475.0,0.0,67.557,24.146,20.18
b,2025-08-02 00:08:00,500.0,0.0,67.4795,24.061500000000002,19.9045
b,2025-08-02 00:08:00,550.0,0.0,68.5425,23.847,19.3325
b,2025-08-02 00:08:00,600.0,0.0,69.60499999999999,23.633499999999998,18.76
b,2025-08-02 00:08:00,650.0,0.0,71.016,23.3615,18.1885
b,2025-08-02 00:08:00,700.0,0.0,72.42699999999999,23.0905,17.6175
b,2025-08-02 00:08:00,750.0,0.0,71.569,22.7815,17.364
b,2025-08-02 00:08:00,800.0,0.0,70.7105,22.472499999999997,17.111
b,2025-08-02 00:08:00,850.0,0.0,62.569,22.167,16.4525
b,2025-08-02 00:08:00,900.0,0.0,54.428,21.8615,15.793
b,2025-08-02 00:08:00,950.0,0.0,47.715999999999994,21.546999999999997,15.5505
b,2025-08-02 00:08:00,1000.0,0.0,41.0035,21.2325,15.308
b,2025-08-02 00:08:00,1050.0,0.0765,38.1685,20.886,14.783000000000001
b,2025-08-02 00:08:00,1100.0,0.1535,35.3345,20.539,14.258
b,2025-08-02 00:08:00,1150.0,0.1135,29.67,20.308500000000002,13.725
b,2025-08-02 00:08:00,1200.0,0.074,24.005,20.0785,13.1925
b,2025-08-02 00:08:00,1250.0,0.037,20.9785,19.78,12.853
b,2025-08-02 00:08:00,1300.0,0.0,17.9515,19.4815,12.514
b,2025-08-02 00:08:00,1350.0,0.0,15.8005,19.2165,12.5655
b,2025-08-02 00:08:00,1400.0,0.0,13.649000000000001,18.9515,12.6165
b,2025-08-02 00:08:00,1450.0,0.0,14.7365,18.673000000000002,12.393
b,2025-08-02 00:08:00,1500.0,0.0,15.824000000000002,18.395,12.169
b,2025-08-02 00:08:00,1550.0,0.2595,17.6135,18.168,12.051
b,2025-08-02 00:08:00,1600.0,0.5195000000000001,19.404,17.9415,11.933
b,2025-08-02 00:08:00,1650.0,0.5235000000000001,19.430500000000002,17.7225,11.835
b,2025-08-02 00:08:00,1700.0,0.5285,19.4565,17.503500000000003,11.7375
b,2025-08-02 00:08:00,1750.0,0.3225,22.8325,17.356499999999997,11.9465
b,2025-08-02 00:08:00,1800.0,0.11599999999999999,26.208,17.2085,12.1555
b,2025-08-02 00:08:00,1850.0,0.058499999999999996,33.0235,17.014499999999998,12.1785
b,2025-08-02 00:08:00,1900.0,0.0,39.839,16.820500000000003,12.201
b,2025-08-02 00:08:00,1950.0,0.0,43.491,16.628500000000003,11.7965
b,2025-08-02 00:08:00,2000.0,0.0,47.1425,16.437,11.3915
b,2025-08-02 00:08:00,2250.0,0.365,65.41300000000001,15.370000000000001,11.285
b,2025-08-02 00:08:00,2500.0,0.0,74.839,14.337,11.643
b,2025-08-02 00:08:00,2750.0,0.0,88.019,13.1115,9.8915
b,2025-08-02 00:08:00,3000.0,0.114,95.99549999999999,12.042,9.635
b,2025-08-02 00:08:00,3250.0,0.1375,96.661,10.927,8.7285
b,2025-08-02 00:08:00,3500.0,0.0,95.3695,9.6955,7.73
b,2025-08-02 00:08:00,3750.0,0.1435,94.7645,8.509,6.899
b,2025-08-02 00:08:00,4000.0,0.059,94.4565,7.3934999999999995,7.2105
b,2025-08-02 00:08:00,4250.0,0.0495,94.151,6.143,6.6370000000000005
b,2025-08-02 00:08:00,4500.0,0.196,93.84649999999999,4.8195,6.5645
b,2025-08-02 00:08:00,4750.0,0.22549999999999998,93.541,3.4515000000000002,5.9665
b,2025-08-02 00:08:00,5000.0,0.2965,93.235,2.318,5.4655000000000005
b,2025-08-02 00:08:00,5250.0,0.189,92.99799999999999,1.3319999999999999,5.039
b,2025-08-02 00:08:00,5500.0,0.1235,92.993,0.186,4.6425
b,2025-08-02 00:08:00,5750.0,0.097,92.309,-1.1335,4.353
b,2025-08-02 00:08:00,6000.0,0.1455,91.8955,-2.6455,4.353
b,2025-08-02 00:08:00,6250.0,0.1125,91.896,-4.0325,3.143
b,2025-08-02 00:08:00,6500.0,0.0645,91.02199999999999,-5.271,3.1630000000000003
b,2025-08-02 00:08:00,6750.0,0.06,73.43549999999999,-6.5685,2.5605
b,2025-08-02 00:08:00,7000.0,0.0555,75.217,-7.656000000000001,2.362
b,2025-08-02 00:08:00,7250.0,0.0545,40.169,-8.922,2.1365
b,2025-08-02 00:08:00,7500.0,0.0455,24.703,-10.087499999999999,1.7675
b,2025-08-02 00:08:00,7750.0,0.0,15.0945,-11.535499999999999,0.947
b,2025-08-02 00:08:00,8000.0,0.0,20.4615,-13.114,1.279
b,2025-08-02 00:08:00,8250.0,0.0,19.1725,-14.682500000000001,0.618
b,2025-08-02 00:08:00,8500.0,0.0,20.627,-16.269,0.316
b,2025-08-02 00:08:00,8750.0,0.0,25.9925,-17.856,0.20650000000000002
b,2025-08-02 00:08:00,9000.0,0.0,19.9915,-19.6115,0.126
b,2025-08-02 00:08:00,9250.0,0.0,26.866,-21.252000000000002,0.486
b,2025-08-02 00:08:00,9500.0,0.0,50.203500000000005,-22.9895,0.006500000000000001
b,2025-08-02 00:08:00,9750.0,0.0,63.515,-24.584,0.3755
b,2025-08-02 00:08:00,10000.0,0.0,71.729,-26.613,0.3465
b,2025-08-02 00:10:00,0.0,0.0,98.993,25.3,23.174
b,2025-08-02 00:10:00,25.0,0.0665,97.673,25.2405,22.96
b,2025-08-02 00:10:00,50.0,0.1325,96.35300000000001,25.180999999999997,22.7455
b,2025-08-02 00:10:00,75.0,0.199,95.033,25.121499999999997,22.5315
b,2025-08-02 00:10:00,100.0,0.265,93.713,25.0625,22.317
b,2025-08-02 00:10:00,125.0,0.2865,92.3335,24.9955,22.225
b,2025-08-02 00:10:00,150.0,0.3075,90.9545,24.929000000000002,22.1325
b,2025-08-02 00:10:00,175.0,0.32899999999999996,89.5755,24.862000000000002,22.0405
b,2025-08-02 00:10:00,200.0,0.35,88.196,24.795499999999997,21.948
b,2025-08-02 00:10:00,225.0,0.26249999999999996,86.8095,24.759999999999998,21.8925
b,2025-08-02 00:10:00,250.0,0.175,85.4225,24.725,21.8375
b,2025-08-02 00:10:00,275.0,0.0875,84.03550000000001,24.69,21.7815
b,2025-08-02 00:10:00,300.0,0.0,82.649,24.655,21.726
b,2025-08-02 00:10:00,325.0,0.0,82.0535,24.589,21.561500000000002
b,2025-08-02 00:10:00,350.0,0.0,81.458,24.5225,21.397
b,2025-08-02 00:10:00,375.0,0.0,80.86250000000001,24.457,21.2325
b,2025-08-02 00:10:00,400.0,0.0,80.267,24.3905,21.067999999999998
b,2025-08-02 00:10:00,425.0,0.0,80.3135,24.305,20.8005
b,2025-08-02 00:10:00,450.0,0.0,80.3605,24.2185,20.5325
b,2025-08-02 00:10:00,475.0,0.0,80.4075,24.133,20.265500000000003
b,2025-08-02 00:10:00,500.0,0.0,80.4545,24.0465,19.997500000000002
b,2025-08-02 00:10:00,550.0,0.0,80.99700000000001,23.832,19.4315
b,2025-08-02 00:10:00,600.0,0.0,81.539,23.617,18.8665
b,2025-08-02 00:10:00,650.0,0.0,82.0575,23.346,18.297
b,2025-08-02 00:10:00,700.0,0.0,82.5755,23.075000000000003,17.728
b,2025-08-02 00:10:00,750.0,0.0,81.801,22.7665,17.4535
b,2025-08-02 00:10:00,800.0,0.0,81.0275,22.457,17.1785
b,2025-08-02 00:10:00,850.0,0.0,75.88149999999999,22.153,16.561
b,2025-08-02 00:10:00,900.0,0.0,70.736,21.848,15.943999999999999
b,2025-08-02 00:10:00,950.0,0.0,65.8485,21.5345,15.7005
b,2025-08-02 00:10:00,1000.0,0.0,60.961,21.2205,15.458
b,2025-08-02 00:10:00,1050.0,0.0615,58.123999999999995,20.8745,14.970500000000001
b,2025-08-02 00:10:00,1100.0,0.1235,55.287,20.528,14.483
b,2025-08-02 00:10:00,1150.0,0.077,50.285,20.298000000000002,13.974
b,2025-08-02 00:10:00,1200.0,0.031,45.283500000000004,20.068,13.465
b,2025-08-02 00:10:00,1250.0,0.0155,42.875,19.7695,13.148
b,2025-08-02 00:10:00,1300.0,0.0,40.4675,19.471,12.83
b,2025-08-02 00:10:00,1350.0,0.0,38.4875,19.207,12.8625
b,2025-08-02 00:10:00,1400.0,0.0,36.507000000000005,18.942999999999998,12.8945
b,2025-08-02 00:10:00,1450.0,0.0,37.798500000000004,18.665,12.6795
b,2025-08-02 00:10:00,1500.0,0.0,39.09,18.387500000000003,12.464500000000001
b,2025-08-02 00:10:00,1550.0,0.2255,40.204499999999996,18.161,12.3265
b,2025-08-02 00:10:00,1600.0,0.451,41.319,17.933999999999997,12.1885
b,2025-08-02 00:10:00,1650.0,0.45499999999999996,40.228,17.7165,12.0655
b,2025-08-02 00:10:00,1700.0,0.4585,39.137,17.4985,11.942499999999999
b,2025-08-02 00:10:00,1750.0,0.279,40.797,17.3515,12.0755
b,2025-08-02 00:10:00,1800.0,0.0995,42.457,17.2045,12.209
b,2025-08-02 00:10:00,1850.0,0.0495,47.065,17.0105,12.18
b,2025-08-02 00:10:00,1900.0,0.0,51.673,16.8175,12.151
b,2025-08-02 00:10:00,1950.0,0.0,53.4935,16.625999999999998,11.75
b,2025-08-02 00:10:00,2000.0,0.0,55.314499999999995,16.435000000000002,11.349
b,2025-08-02 00:10:00,2250.0,0.3105,64.17699999999999,15.3705,11.1055
b,2025-08-02 00:10:00,2500.0,0.0,70.19200000000001,14.34,11.354
b,2025-08-02 00:10:00,2750.0,0.0,79.873,13.117,9.685500000000001
b,2025-08-02 00:10:00,3000.0,0.1135,93.7145,12.051,9.366
b,2025-08-02 00:10:00,3250.0,0.1365,95.78,10.937999999999999,8.528500000000001
b,2025-08-02 00:10:00,3500.0,0.0,95.3715,9.707,7.5825
b,2025-08-02 00:10:00,3750.0,0.1505,94.758,8.5215,6.835000000000001
b,2025-08-02 00:10:00,4000.0,0.0935,94.4545,7.4075,7.0825
b,2025-08-02 00:10:00,4250.0,0.097,94.148,6.159,6.573499999999999
b,2025-08-02 00:10:00,4500.0,0.23149999999999998,93.846,4.837,6.542999999999999
b,2025-08-02 00:10:00,4750.0,0.257,93.5415,3.4685,5.966
b,2025-08-02 00:10:00,5000.0,0.3185,93.118,2.3355,5.468
b,2025-08-02 00:10:00,5250.0,0.21450000000000002,92.9935,1.3490000000000002,5.0415
b,2025-08-02 00:10:00,5500.0,0.14400000000000002,92.9935,0.20550000000000002,4.646
b,2025-08-02 00:10:00,5750.0,0.119,92.3045,-1.113,4.354
b,2025-08-02 00:10:00,6000.0,0.1465,91.8995,-2.6245000000000003,4.357
b,2025-08-02 00:10:00,6250.0,0.108,91.899,-4.009,3.2875
b,2025-08-02 00:10:00,6500.0,0.0655,91.587,-5.2475000000000005,3.23
b,2025-08-02 00:10:00,6750.0,0.0595,76.4995,-6.542999999999999,2.6295
b,2025-08-02 00:10:00,7000.0,0.0545,79.78200000000001,-7.632,2.4219999999999997
b,2025-08-02 00:10:00,7250.0,0.0535,57.1815,-8.896,2.1825
b,2025-08-02 00:10:00,7500.0,0.0445,41.988,-10.061,1.822
b,2025-08-02 00:10:00,7750.0,0.0,33.831,-11.508500000000002,1.0685
b,2025-08-02 00:10:00,8000.0,0.0,33.5725,-13.0855,1.308
b,2025-08-02 00:10:00,8250.0,0.0,32.8655,-14.654499999999999,0.7055
b,2025-08-02 00:10:00,8500.0,0.0,34.906,-16.238500000000002,0.41100000000000003
b,2025-08-02 00:10:00,8750.0,0.0,37.6495,-17.825499999999998,0.29600000000000004
b,2025-08-02 00:10:00,9000.0,0.0,30.384999999999998,-19.581000000000003,0.20400000000000001
b,2025-08-02 00:10:00,9250.0,0.0,32.0245,-21.222,0.5
b,2025-08-02 00:10:00,9500.0,0.0,53.339,-22.958,0.03
b,2025-08-02 00:10:00,9750.0,0.0,67.27600000000001,-24.553,0.3815
b,2025-08-02 00:10:00,10000.0,0.0,77.9,-26.5815,0.34550000000000003
b,2025-08-02 00:12:00,0.0,0.0,98.99,25.3,23.173
b,2025-08-02 00:12:00,25.0,0.083,98.243,25.241,22.985
b,2025-08-02 00:12:00,50.0,0.167,97.496,25.183,22.797
b,2025-08-02 00:12:00,75.0,0.25,96.749,25.124,22.609
b,2025-08-02 00:12:00,100.0,0.333,96.002,25.065,22.421
b,2025-08-02 00:12:00,125.0,0.372,95.302,24.997,22.325
b,2025-08-02 00:12:00,150.0,0.41,94.603,24.93,22.23
b,2025-08-02 00:12:00,175.0,0.449,93.903,24.862,22.134
b,2025-08-02 00:12:00,200.0,0.487,93.203,24.794,22.039
b,2025-08-02 00:12:00,225.0,0.38,92.783,24.759,21.982
b,2025-08-02 00:12:00,250.0,0.272,92.363,24.724,21.925
b,2025-08-02 00:12:00,275.0,0.165,91.944,24.688,21.869
b,2025-08-02 00:12:00,300.0,0.057,91.524,24.653,21.812
b,2025-08-02 00:12:00,325.0,0.043,91.393,24.586,21.648
b,2025-08-02 00:12:00,350.0,0.029,91.263,24.519,21.485
b,2025-08-02 00:12:00,375.0,0.014,91.132,24.452,21.321
b,2025-08-02 00:12:00,400.0,0.0,91.001,24.385,21.157
b,2025-08-02 00:12:00,425.0,0.0,91.216,24.298,20.907
b,2025-08-02 00:12:00,450.0,0.0,91.431,24.212,20.657
b,2025-08-02 00:12:00,475.0,0.0,91.646,24.125,20.407
b,2025-08-02 00:12:00,500.0,0.0,91.86,24.038,20.157
b,2025-08-02 00:12:00,550.0,0.0,92.157,23.823,19.614
b,2025-08-02 00:12:00,600.0,0.0,92.453,23.607,19.07
b,2025-08-02 00:12:00,650.0,0.0,92.329,23.335,18.522
b,2025-08-02 00:12:00,700.0,0.0,92.205,23.063,17.973
b,2025-08-02 00:12:00,750.0,0.0,91.553,22.756,17.671
b,2025-08-02 00:12:00,800.0,0.0,90.9,22.448,17.37
b,2025-08-02 00:12:00,850.0,0.0,88.57,22.144,16.828
b,2025-08-02 00:12:00,900.0,0.0,86.24,21.839,16.287
b,2025-08-02 00:12:00,950.0,0.0,83.79,21.524,16.035
b,2025-08-02 00:12:00,1000.0,0.0,81.339,21.21,15.784
b,2025-08-02 00:12:00,1050.0,0.024,79.26,20.864,15.369
b,2025-08-02 00:12:00,1100.0,0.049,77.181,20.517,14.953
b,2025-08-02 00:12:00,1150.0,0.024,74.365,20.288,14.49
b,2025-08-02 00:12:00,1200.0,0.0,71.549,20.058,14.027
b,2025-08-02 00:12:00,1250.0,0.0,70.355,19.761,13.75
b,2025-08-02 00:12:00,1300.0,0.0,69.16,19.463,13.473
b,2025-08-02 00:12:00,1350.0,0.0,68.261,19.198,13.466
b,2025-08-02 00:12:00,1400.0,0.0,67.361,18.933,13.46
b,2025-08-02 00:12:00,1450.0,0.0,68.352,18.657,13.269
b,2025-08-02 00:12:00,1500.0,0.0,69.343,18.381,13.079
b,2025-08-02 00:12:00,1550.0,0.158,68.991,18.155,12.914
b,2025-08-02 00:12:00,1600.0,0.316,68.639,17.929,12.75
b,2025-08-02 00:12:00,1650.0,0.321,66.304,17.71,12.592
b,2025-08-02 00:12:00,1700.0,0.325,63.969,17.491,12.433
b,2025-08-02 00:12:00,1750.0,0.199,63.177,17.345,12.454
b,2025-08-02 00:12:00,1800.0,0.073,62.384,17.198,12.475
b,2025-08-02 00:12:00,1850.0,0.037,64.097,17.004,12.38
b,2025-08-02 00:12:00,1900.0,0.0,65.81,16.811,12.286
b,2025-08-02 00:12:00,1950.0,0.0,65.839,16.62,11.902
b,2025-08-02 00:12:00,2000.0,0.0,65.868,16.43,11.519
b,2025-08-02 00:12:00,2250.0,0.208,64.594,15.373,11.059
b,2025-08-02 00:12:00,2500.0,0.0,66.09,14.348,11.097
b,2025-08-02 00:12:00,2750.0,0.0,70.289,13.126,9.574
b,2025-08-02 00:12:00,3000.0,0.111,83.095,12.065,9.12
b,2025-08-02 00:12:00,3250.0,0.13,87.298,10.952,8.332
b,2025-08-02 00:12:00,3500.0,0.0,88.862,9.727,7.443
b,2025-08-02 00:12:00,3750.0,0.164,92.745,8.544,6.801
b,2025-08-02 00:12:00,4000.0,0.161,92.529,7.434,6.915
b,2025-08-02 00:12:00,4250.0,0.188,92.793,6.188,6.493
b,2025-08-02 00:12:00,4500.0,0.302,93.086,4.871,6.487
b,2025-08-02 00:12:00,4750.0,0.323,93.544,3.505,5.96
b,2025-08-02 00:12:00,5000.0,0.369,90.433,2.37,5.464
b,2025-08-02 00:12:00,5250.0,0.27,92.994,1.386,5.038
b,2025-08-02 00:12:00,5500.0,0.189,93.0,0.241,4.645
b,2025-08-02 00:12:00,5750.0,0.166,92.307,-1.079,4.352
b,2025-08-02 00:12:00,6000.0,0.152,91.895,-2.586,4.361
b,2025-08-02 00:12:00,6250.0,0.101,91.902,-3.974,3.451
b,2025-08-02 00:12:00,6500.0,0.07,91.59,-5.207,3.263
b,2025-08-02 00:12:00,6750.0,0.062,79.194,-6.501,2.68
b,2025-08-02 00:12:00,7000.0,0.056,84.604,-7.588,2.462
b,2025-08-02 00:12:00,7250.0,0.054,75.894,-8.856,2.21
b,2025-08-02 00:12:00,7500.0,0.044,64.386,-10.022,1.871
b,2025-08-02 00:12:00,7750.0,0.0,60.583,-11.469,1.236
b,2025-08-02 00:12:00,8000.0,0.0,51.99,-13.047,1.333
b,2025-08-02 00:12:00,8250.0,0.0,52.227,-14.61,0.832
b,2025-08-02 00:12:00,8500.0,0.0,54.745,-16.196,0.554
b,2025-08-02 00:12:00,8750.0,0.0,54.588,-17.785,0.436
b,2025-08-02 00:12:00,9000.0,0.0,46.264,-19.542,0.325
b,2025-08-02 00:12:00,9250.0,0.0,40.797,-21.183,0.515
b,2025-08-02 00:12:00,9500.0,0.0,58.961,-22.918,0.118
b,2025-08-02 00:12:00,9750.0,0.0,73.099,-24.514,0.386
b,2025-08-02 00:12:00,10000.0,0.0,81.596,-26.545,0.339
b,2025-08-02 00:16:00,0.0,0.0,98.999,25.3,23.176
b,2025-08-02 00:16:00,25.0,0.106,98.415,25.242,22.994
b,2025-08-02 00:16:00,50.0,0.212,97.832,25.184,22.812
b,2025-08-02 00:16:00,75.0,0.319,97.248,25.126,22.63
b,2025-08-02 00:16:00,100.0,0.425,96.664,25.068,22.449
b,2025-08-02 00:16:00,125.0,0.484,96.152,25.004,22.344
b,2025-08-02 00:16:00,150.0,0.542,95.639,24.94,22.24
b,2025-08-02 00:16:00,175.0,0.601,95.126,24.877,22.135
b,2025-08-02 00:16:00,200.0,0.66,94.614,24.813,22.03
b,2025-08-02 00:16:00,225.0,0.592,94.417,24.781,21.965
b,2025-08-02 00:16:00,250.0,0.523,94.219,24.749,21.899
b,2025-08-02 00:16:00,275.0,0.455,94.022,24.717,21.833
b,2025-08-02 00:16:00,300.0,0.386,93.825,24.686,21.767
b,2025-08-02 00:16:00,325.0,0.362,93.803,24.623,21.602
b,2025-08-02 00:16:00,350.0,0.339,93.781,24.56,21.438
b,2025-08-02 00:16:00,375.0,0.315,93.759,24.497,21.274
b,2025-08-02 00:16:00,400.0,0.291,93.737,24.434,21.109
b,2025-08-02 00:16:00,425.0,0.267,94.037,24.351,20.877
b,2025-08-02 00:16:00,450.0,0.244,94.338,24.267,20.645
b,2025-08-02 00:16:00,475.0,0.22,94.638,24.183,20.413
b,2025-08-02 00:16:00,500.0,0.196,94.939,24.1,20.181
b,2025-08-02 00:16:00,550.0,0.098,95.322,23.886,19.669
b,2025-08-02 00:16:00,600.0,0.0,95.705,23.673,19.158
b,2025-08-02 00:16:00,650.0,0.0,95.484,23.404,18.641
b,2025-08-02 00:16:00,700.0,0.0,95.263,23.134,18.124
b,2025-08-02 00:16:00,750.0,0.0,94.695,22.824,17.804
b,2025-08-02 00:16:00,800.0,0.0,94.126,22.513,17.484
b,2025-08-02 00:16:00,850.0,0.0,92.624,22.208,17.01
b,2025-08-02 00:16:00,900.0,0.0,91.123,21.904,16.536
b,2025-08-02 00:16:00,950.0,0.0,89.576,21.588,16.273
b,2025-08-02 00:16:00,1000.0,0.0,88.029,21.273,16.01
b,2025-08-02 00:16:00,1050.0,0.0,86.682,20.925,15.662
b,2025-08-02 00:16:00,1100.0,0.0,85.335,20.577,15.315
b,2025-08-02 00:16:00,1150.0,0.0,83.509,20.346,14.896
b,2025-08-02 00:16:00,1200.0,0.0,81.683,20.114,14.477
b,2025-08-02 00:16:00,1250.0,0.0,80.829,19.816,14.235
b,2025-08-02 00:16:00,1300.0,0.0,79.975,19.517,13.994
b,2025-08-02 00:16:00,1350.0,0.0,79.459,19.254,13.948
b,2025-08-02 00:16:00,1400.0,0.0,78.942,18.99,13.903
b,2025-08-02 00:16:00,1450.0,0.0,79.566,18.711,13.741
b,2025-08-02 00:16:00,1500.0,0.0,80.189,18.432,13.58
b,2025-08-02 00:16:00,1550.0,0.105,79.424,18.205,13.399
b,2025-08-02 00:16:00,1600.0,0.21,78.658,17.979,13.219
b,2025-08-02 00:16:00,1650.0,0.218,76.328,17.761,13.042
b,2025-08-02 00:16:00,1700.0,0.225,73.998,17.544,12.864
b,2025-08-02 00:16:00,1750.0,0.146,72.782,17.398,12.801
b,2025-08-02 00:16:00,1800.0,0.067,71.566,17.251,12.737
b,2025-08-02 00:16:00,1850.0,0.034,72.35,17.059,12.603
b,2025-08-02 00:16:00,1900.0,0.0,73.134,16.866,12.468
b,2025-08-02 00:16:00,1950.0,0.0,72.851,16.676,12.117
b,2025-08-02 00:16:00,2000.0,0.0,72.568,16.485,11.767
b,2025-08-02 00:16:00,2250.0,0.129,68.429,15.42,11.145
b,2025-08-02 00:16:00,2500.0,0.0,67.824,14.386,10.998
b,2025-08-02 00:16:00,2750.0,0.0,68.864,13.159,9.631
b,2025-08-02 00:16:00,3000.0,0.105,78.173,12.088,9.067
b,2025-08-02 00:16:00,3250.0,0.122,82.121,10.971,8.291
b,2025-08-02 00:16:00,3500.0,0.0,82.944,9.737,7.448
b,2025-08-02 00:16:00,3750.0,0.17,87.223,8.553,6.882
b,2025-08-02 00:16:00,4000.0,0.217,87.451,7.44,6.857
b,2025-08-02 00:16:00,4250.0,0.271,88.182,6.192,6.51
b,2025-08-02 00:16:00,4500.0,0.367,89.619,4.863,6.486
b,2025-08-02 00:16:00,4750.0,0.386,90.704,3.489,5.965
b,2025-08-02 00:16:00,5000.0,0.419,88.653,2.357,5.462
b,2025-08-02 00:16:00,5250.0,0.321,92.99,1.371,5.037
b,2025-08-02 00:16:00,5500.0,0.232,92.991,0.231,4.646
b,2025-08-02 00:16:00,5750.0,0.212,92.309,-1.082,4.36
b,2025-08-02 00:16:00,6000.0,0.159,91.903,-2.596,4.362
b,2025-08-02 00:16:00,6250.0,0.098,91.897,-3.975,3.578
b,2025-08-02 00:16:00,6500.0,0.076,91.592,-5.216,3.263
b,2025-08-02 00:16:00,6750.0,0.065,81.347,-6.51,2.712
b,2025-08-02 00:16:00,7000.0,0.059,87.459,-7.595,2.485
b,2025-08-02 00:16:00,7250.0,0.057,84.371,-8.853,2.225
b,2025-08-02 00:16:00,7500.0,0.045,76.161,-10.012,1.909
b,2025-08-02 00:16:00,7750.0,0.002,74.179,-11.457,1.383
b,2025-08-02 00:16:00,8000.0,0.0,63.538,-13.033,1.353
b,2025-08-02 00:16:00,8250.0,0.0,63.87,-14.604,0.946
b,2025-08-02 00:16:00,8500.0,0.0,66.073,-16.185,0.685
b,2025-08-02 00:16:00,8750.0,0.0,65.953,-17.769,0.564
b,2025-08-02 00:16:00,9000.0,0.0,57.988,-19.522,0.435
b,2025-08-02 00:16:00,9250.0,0.0,49.665,-21.16,0.53
b,2025-08-02 00:16:00,9500.0,0.0,64.375,-22.894,0.214
b,2025-08-02 00:16:00,9750.0,0.0,77.172,-24.486,0.391
b,2025-08-02 00:16:00,10000.0,0.0,81.598,-26.516,0.331
b,2025-08-02 00:18:00,0.0,0.0,98.996,25.4,23.305
b,2025-08-02 00:18:00,25.0,0.12,98.455,25.342,23.148
b,2025-08-02 00:18:00,50.0,0.24,97.914,25.284,22.99
