station,time,beam,height,spectral_width,snr,radial_velocity
a,2025-08-02 00:00:00,FOURTH,4780.0,,,
a,2025-08-02 00:00:00,FOURTH,4900.0,,,
a,2025-08-02 00:00:00,FOURTH,5020.0,,,
a,2025-08-02 00:00:00,FOURTH,5140.0,,,
a,2025-08-02 00:00:00,FOURTH,5260.0,,,
a,2025-08-02 00:00:00,FOURTH,5380.0,,,
a,2025-08-02 00:00:00,FOURTH,5500.0,,,
a,2025-08-02 00:00:00,FOURTH,5620.0,,,
a,2025-08-02 00:00:00,FOURTH,5740.0,,,
a,2025-08-02 00:00:00,FOURTH,5860.0,,,
a,2025-08-02 00:00:00,FOURTH,5980.0,,,
a,2025-08-02 00:00:00,FOURTH,6100.0,,,
a,2025-08-02 00:00:00,FIFTH,100.0,0.4,4.2,-0.2
a,2025-08-02 00:00:00,FIFTH,220.0,,,-1.1
a,2025-08-02 00:00:00,FIFTH,340.0,0.7,,-1.1
a,2025-08-02 00:00:00,FIFTH,460.0,,,-1.1
a,2025-08-02 00:00:00,FIFTH,580.0,,,-1.6
a,2025-08-02 00:00:00,FIFTH,700.0,,,-1.4
a,2025-08-02 00:00:00,FIFTH,820.0,,,-0.6
a,2025-08-02 00:00:00,FIFTH,940.0,0.8,8.0,-0.4
a,2025-08-02 00:00:00,FIFTH,1060.0,1.4,16.2,-0.1
a,2025-08-02 00:00:00,FIFTH,1180.0,1.0,22.3,-0.0
a,2025-08-02 00:00:00,FIFTH,1300.0,3.8,33.9,0.1
a,2025-08-02 00:00:00,FIFTH,1420.0,1.7,25.7,0.1
a,2025-08-02 00:00:00,FIFTH,1540.0,1.2,14.8,-0.1
a,2025-08-02 00:00:00,FIFTH,1660.0,1.1,11.0,-0.3
a,2025-08-02 00:00:00,FIFTH,1780.0,1.9,28.6,-0.3
a,2025-08-02 00:00:00,FIFTH,1900.0,0.9,12.1,-0.3
a,2025-08-02 00:00:00,FIFTH,2020.0,0.7,6.5,-0.4
a,2025-08-02 00:00:00,FIFTH,2140.0,0.7,6.7,-0.6
a,2025-08-02 00:00:00,FIFTH,2260.0,0.1,,-0.8
a,2025-08-02 00:00:00,FIFTH,2380.0,0.5,4.2,-0.9
a,2025-08-02 00:00:00,FIFTH,2500.0,0.8,10.8,-0.7
a,2025-08-02 00:00:00,FIFTH,2620.0,0.6,4.9,-0.7
a,2025-08-02 00:00:00,FIFTH,2740.0,,,
a,2025-08-02 00:00:00,FIFTH,2860.0,,,-0.9
a,2025-08-02 00:00:00,FIFTH,2980.0,,,-0.9
a,2025-08-02 00:00:00,FIFTH,3100.0,,,
a,2025-08-02 00:00:00,FIFTH,3220.0,,,
a,2025-08-02 00:00:00,FIFTH,3340.0,,,
a,2025-08-02 00:00:00,FIFTH,3460.0,,,
a,2025-08-02 00:00:00,FIFTH,3580.0,,,
a,2025-08-02 00:00:00,FIFTH,3700.0,,,
a,2025-08-02 00:00:00,FIFTH,3820.0,,,
a,2025-08-02 00:00:00,FIFTH,3940.0,,,
a,2025-08-02 00:00:00,FIFTH,4060.0,,,
a,2025-08-02 00:00:00,FIFTH,4180.0,,,
a,2025-08-02 00:00:00,FIFTH,4300.0,,,
a,2025-08-02 00:00:00,FIFTH,4420.0,,,
a,2025-08-02 00:00:00,FIFTH,4540.0,,,
a,2025-08-02 00:00:00,FIFTH,4660.0,,,
a,2025-08-02 00:00:00,FIFTH,4780.0,,,
a,2025-08-02 00:00:00,FIFTH,4900.0,,,
a,2025-08-02 00:00:00,FIFTH,5020.0,,,
a,2025-08-02 00:00:00,FIFTH,5140.0,,,
a,2025-08-02 00:00:00,FIFTH,5260.0,,,
a,2025-08-02 00:00:00,FIFTH,5380.0,,,
a,2025-08-02 00:00:00,FIFTH,5500.0,,,
a,2025-08-02 00:00:00,FIFTH,5620.0,,,
a,2025-08-02 00:00:00,FIFTH,5740.0,,,
a,2025-08-02 00:00:00,FIFTH,5860.0,,,
a,2025-08-02 00:00:00,FIFTH,5980.0,,,
a,2025-08-02 00:00:00,FIFTH,6100.0,,,
a,2025-08-02 00:00:00,FIRST,100.0,,,
a,2025-08-02 00:00:00,FIRST,340.0,,,0.2
a,2025-08-02 00:00:00,FIRST,580.0,,,
a,2025-08-02 00:00:00,FIRST,820.0,,,1.0
a,2025-08-02 00:00:00,FIRST,1060.0,,,0.4
a,2025-08-02 00:00:00,FIRST,1300.0,,,0.3
a,2025-08-02 00:00:00,FIRST,1540.0,,,0.1
a,2025-08-02 00:00:00,FIRST,1780.0,0.3,,-1.1
a,2025-08-02 00:00:00,FIRST,2020.0,1.0,18.5,-1.2
a,2025-08-02 00:00:00,FIRST,2260.0,0.8,6.6,-0.9
a,2025-08-02 00:00:00,FIRST,2500.0,0.5,12.4,-1.0
a,2025-08-02 00:00:00,FIRST,2740.0,0.5,6.6,-0.7
a,2025-08-02 00:00:00,FIRST,2980.0,0.5,11.6,-0.4
a,2025-08-02 00:00:00,FIRST,3220.0,0.3,4.5,-0.4
a,2025-08-02 00:00:00,FIRST,3460.0,,,-0.6
a,2025-08-02 00:00:00,FIRST,3700.0,,,-1.0
a,2025-08-02 00:00:00,FIRST,3940.0,0.3,4.1,-1.2
a,2025-08-02 00:00:00,FIRST,4180.0,0.1,,-1.1
a,2025-08-02 00:00:00,FIRST,4420.0,0.4,6.2,-1.0
a,2025-08-02 00:00:00,FIRST,4660.0,0.1,,-0.8
a,2025-08-02 00:00:00,FIRST,4900.0,,,
a,2025-08-02 00:00:00,FIRST,5140.0,,,
a,2025-08-02 00:00:00,FIRST,5380.0,,,-0.8
a,2025-08-02 00:00:00,FIRST,5620.0,,,
a,2025-08-02 00:00:00,FIRST,5860.0,,,
a,2025-08-02 00:00:00,FIRST,6100.0,,,
a,2025-08-02 00:00:00,FIRST,6340.0,,,
a,2025-08-02 00:00:00,FIRST,6580.0,,,
a,2025-08-02 00:00:00,FIRST,6820.0,,,
a,2025-08-02 00:00:00,FIRST,7060.0,,,
a,2025-08-02 00:00:00,FIRST,7300.0,,,
a,2025-08-02 00:00:00,FIRST,7540.0,,,
a,2025-08-02 00:00:00,FIRST,7780.0,,,
a,2025-08-02 00:00:00,FIRST,8020.0,,,
a,2025-08-02 00:00:00,FIRST,8260.0,,,
a,2025-08-02 00:00:00,FIRST,8500.0,,,
a,2025-08-02 00:00:00,FIRST,8740.0,,,
a,2025-08-02 00:00:00,FIRST,8980.0,,,
a,2025-08-02 00:00:00,FIRST,9220.0,,,
a,2025-08-02 00:00:00,FIRST,9460.0,,,
a,2025-08-02 00:00:00,FIRST,9700.0,,,
a,2025-08-02 00:00:00,FIRST,9940.0,,,
a,2025-08-02 00:00:00,FIRST,10180.0,,,
a,2025-08-02 00:00:00,FIRST,10420.0,,,
a,2025-08-02 00:00:00,FIRST,10660.0,,,
a,2025-08-02 00:00:00,FIRST,10900.0,,,
a,2025-08-02 00:00:00,FIRST,11140.0,,,
a,2025-08-02 00:00:00,FIRST,11380.0,,,
a,2025-08-02 00:00:00,FIRST,11620.0,,,
a,2025-08-02 00:00:00,FIRST,11860.0,,,
a,2025-08-02 00:00:00,FIRST,12100.0,,,
a,2025-08-02 00:00:00,SECOND,100.0,,,
a,2025-08-02 00:00:00,SECOND,340.0,,,0.1
a,2025-08-02 00:00:00,SECOND,580.0,,,
a,2025-08-02 00:00:00,SECOND,820.0,,,0.4
a,2025-08-02 00:00:00,SECOND,1060.0,0.8,7.0,0.2
a,2025-08-02 00:00:00,SECOND,1300.0,,,0.2
a,2025-08-02 00:00:00,SECOND,1540.0,0.6,11.3,0.2
a,2025-08-02 00:00:00,SECOND,1780.0,0.1,,-0.2
a,2025-08-02 00:00:00,SECOND,2020.0,0.9,17.9,-0.3
a,2025-08-02 00:00:00,SECOND,2260.0,1.3,16.4,-0.2
a,2025-08-02 00:00:00,SECOND,2500.0,0.2,4.6,-0.2
a,2025-08-02 00:00:00,SECOND,2740.0,0.4,6.2,-0.1
a,2025-08-02 00:00:00,SECOND,2980.0,0.1,,-0.0
a,2025-08-02 00:00:00,SECOND,3220.0,,,0.0
a,2025-08-02 00:00:00,SECOND,3460.0,,,0.1
a,2025-08-02 00:00:00,SECOND,3700.0,,,0.0
a,2025-08-02 00:00:00,SECOND,3940.0,0.3,,-0.1
a,2025-08-02 00:00:00,SECOND,4180.0,,,-0.1
a,2025-08-02 00:00:00,SECOND,4420.0,,,-0.1
a,2025-08-02 00:00:00,SECOND,4660.0,0.3,4.1,0.1
a,2025-08-02 00:00:00,SECOND,4900.0,,,
a,2025-08-02 00:00:00,SECOND,5140.0,,,
a,2025-08-02 00:00:00,SECOND,5380.0,0.2,4.2,0.1
a,2025-08-02 00:00:00,SECOND,5620.0,,,
a,2025-08-02 00:00:00,SECOND,5860.0,,,
a,2025-08-02 00:00:00,SECOND,6100.0,,,
a,2025-08-02 00:00:00,SECOND,6340.0,,,
a,2025-08-02 00:00:00,SECOND,6580.0,,,
a,2025-08-02 00:00:00,SECOND,6820.0,,,
a,2025-08-02 00:00:00,SECOND,7060.0,,,
a,2025-08-02 00:00:00,SECOND,7300.0,,,
a,2025-08-02 00:00:00,SECOND,7540.0,,,
a,2025-08-02 00:00:00,SECOND,7780.0,,,
a,2025-08-02 00:00:00,SECOND,8020.0,,,
a,2025-08-02 00:00:00,SECOND,8260.0,,,
a,2025-08-02 00:00:00,SECOND,8500.0,,,
a,2025-08-02 00:00:00,SECOND,8740.0,,,
a,2025-08-02 00:00:00,SECOND,8980.0,,,
a,2025-08-02 00:00:00,SECOND,9220.0,,,
a,2025-08-02 00:00:00,SECOND,9460.0,,,
a,2025-08-02 00:00:00,SECOND,9700.0,,,
a,2025-08-02 00:00:00,SECOND,9940.0,,,
a,2025-08-02 00:00:00,SECOND,10180.0,,,
a,2025-08-02 00:00:00,SECOND,10420.0,,,
a,2025-08-02 00:00:00,SECOND,10660.0,,,
a,2025-08-02 00:00:00,SECOND,10900.0,,,
a,2025-08-02 00:00:00,SECOND,11140.0,,,
a,2025-08-02 00:00:00,SECOND,11380.0,,,
a,2025-08-02 00:00:00,SECOND,11620.0,,,
a,2025-08-02 00:00:00,SECOND,11860.0,,,
a,2025-08-02 00:00:00,SECOND,12100.0,,,
a,2025-08-02 00:00:00,THIRD,100.0,,,
a,2025-08-02 00:00:00,THIRD,340.0,,,-0.1
a,2025-08-02 00:00:00,THIRD,580.0,,,
a,2025-08-02 00:00:00,THIRD,820.0,,,-0.1
a,2025-08-02 00:00:00,THIRD,1060.0,0.8,7.0,-0.1
a,2025-08-02 00:00:00,THIRD,1300.0,,,0.1
a,2025-08-02 00:00:00,THIRD,1540.0,1.0,15.8,0.3
a,2025-08-02 00:00:00,THIRD,1780.0,,,0.7
a,2025-08-02 00:00:00,THIRD,2020.0,0.6,6.5,0.7
a,2025-08-02 00:00:00,THIRD,2260.0,0.7,6.2,0.5
a,2025-08-02 00:00:00,THIRD,2500.0,0.3,6.1,0.5
a,2025-08-02 00:00:00,THIRD,2740.0,0.7,10.7,0.4
a,2025-08-02 00:00:00,THIRD,2980.0,0.8,14.9,0.4
a,2025-08-02 00:00:00,THIRD,3220.0,0.6,7.4,0.4
a,2025-08-02 00:00:00,THIRD,3460.0,,,0.7
a,2025-08-02 00:00:00,THIRD,3700.0,0.1,,1.0
a,2025-08-02 00:00:00,THIRD,3940.0,0.4,7.1,1.0
a,2025-08-02 00:00:00,THIRD,4180.0,0.5,10.4,0.9
a,2025-08-02 00:00:00,THIRD,4420.0,0.1,4.2,0.9
a,2025-08-02 00:00:00,THIRD,4660.0,0.1,,1.0
a,2025-08-02 00:00:00,THIRD,4900.0,,,
a,2025-08-02 00:00:00,THIRD,5140.0,,,
a,2025-08-02 00:00:00,THIRD,5380.0,,,0.9
a,2025-08-02 00:00:00,THIRD,5620.0,,,
a,2025-08-02 00:00:00,THIRD,5860.0,,,
a,2025-08-02 00:00:00,THIRD,6100.0,,,
a,2025-08-02 00:00:00,THIRD,6340.0,,,
a,2025-08-02 00:00:00,THIRD,6580.0,,,
a,2025-08-02 00:00:00,THIRD,6820.0,,,
a,2025-08-02 00:00:00,THIRD,7060.0,,,
a,2025-08-02 00:00:00,THIRD,7300.0,,,
a,2025-08-02 00:00:00,THIRD,7540.0,,,
a,2025-08-02 00:00:00,THIRD,7780.0,,,
a,2025-08-02 00:00:00,THIRD,8020.0,,,
a,2025-08-02 00:00:00,THIRD,8260.0,,,
a,2025-08-02 00:00:00,THIRD,8500.0,,,
a,2025-08-02 00:00:00,THIRD,8740.0,,,
a,2025-08-02 00:00:00,THIRD,8980.0,,,
a,2025-08-02 00:00:00,THIRD,9220.0,,,
a,2025-08-02 00:00:00,THIRD,9460.0,,,
a,2025-08-02 00:00:00,THIRD,9700.0,,,
a,2025-08-02 00:00:00,THIRD,9940.0,,,
a,2025-08-02 00:00:00,THIRD,10180.0,,,
a,2025-08-02 00:00:00,THIRD,10420.0,,,
a,2025-08-02 00:00:00,THIRD,10660.0,,,
a,2025-08-02 00:00:00,THIRD,10900.0,,,
a,2025-08-02 00:00:00,THIRD,11140.0,,,
a,2025-08-02 00:00:00,THIRD,11380.0,,,
a,2025-08-02 00:00:00,THIRD,11620.0,,,
a,2025-08-02 00:00:00,THIRD,11860.0,,,
a,2025-08-02 00:00:00,THIRD,12100.0,,,
a,2025-08-02 00:00:00,FOURTH,100.0,,,
a,2025-08-02 00:00:00,FOURTH,340.0,,,-0.3
a,2025-08-02 00:00:00,FOURTH,580.0,,,
a,2025-08-02 00:00:00,FOURTH,820.0,,,0.4
a,2025-08-02 00:00:00,FOURTH,1060.0,,,-0.3
a,2025-08-02 00:00:00,FOURTH,1300.0,0.6,7.0,-0.2
a,2025-08-02 00:00:00,FOURTH,1540.0,0.8,10.3,-0.1
a,2025-08-02 00:00:00,FOURTH,1780.0,,,-0.5
a,2025-08-02 00:00:00,FOURTH,2020.0,0.8,17.9,-0.4
a,2025-08-02 00:00:00,FOURTH,2260.0,1.0,21.8,-0.0
a,2025-08-02 00:00:00,FOURTH,2500.0,1.1,15.4,0.3
a,2025-08-02 00:00:00,FOURTH,2740.0,0.4,8.7,0.6
a,2025-08-02 00:00:00,FOURTH,2980.0,0.4,7.6,0.9
a,2025-08-02 00:00:00,FOURTH,3220.0,0.3,6.3,1.0
a,2025-08-02 00:00:00,FOURTH,3460.0,,,1.1
a,2025-08-02 00:00:00,FOURTH,3700.0,,,1.0
a,2025-08-02 00:00:00,FOURTH,3940.0,0.8,15.5,0.7
a,2025-08-02 00:00:00,FOURTH,4180.0,0.7,11.9,0.6
a,2025-08-02 00:00:00,FOURTH,4420.0,0.1,,0.5
a,2025-08-02 00:00:00,FOURTH,4660.0,,,1.0
a,2025-08-02 00:00:00,FOURTH,4900.0,,,
a,2025-08-02 00:00:00,FOURTH,5140.0,,,
a,2025-08-02 00:00:00,FOURTH,5380.0,,,0.9
a,2025-08-02 00:00:00,FOURTH,5620.0,,,
a,2025-08-02 00:00:00,FOURTH,5860.0,,,
a,2025-08-02 00:00:00,FOURTH,6100.0,,,
a,2025-08-02 00:00:00,FOURTH,6340.0,,,
a,2025-08-02 00:00:00,FOURTH,6580.0,,,
a,2025-08-02 00:00:00,FOURTH,6820.0,,,
a,2025-08-02 00:00:00,FOURTH,7060.0,,,
a,2025-08-02 00:00:00,FOURTH,7300.0,,,
a,2025-08-02 00:00:00,FOURTH,7540.0,,,
a,2025-08-02 00:00:00,FOURTH,7780.0,,,
a,2025-08-02 00:00:00,FOURTH,8020.0,,,
a,2025-08-02 00:00:00,FOURTH,8260.0,,,
a,2025-08-02 00:00:00,FOURTH,8500.0,,,
a,2025-08-02 00:00:00,FOURTH,8740.0,,,
a,2025-08-02 00:00:00,FOURTH,8980.0,,,
a,2025-08-02 00:00:00,FOURTH,9220.0,,,
a,2025-08-02 00:00:00,FOURTH,9460.0,,,
a,2025-08-02 00:00:00,FOURTH,9700.0,,,
a,2025-08-02 00:00:00,FOURTH,9940.0,,,
a,2025-08-02 00:00:00,FOURTH,10180.0,,,
a,2025-08-02 00:00:00,FOURTH,10420.0,,,
a,2025-08-02 00:00:00,FOURTH,10660.0,,,
a,2025-08-02 00:00:00,FOURTH,10900.0,,,
a,2025-08-02 00:00:00,FOURTH,11140.0,,,
a,2025-08-02 00:00:00,FOURTH,11380.0,,,
a,2025-08-02 00:00:00,FOURTH,11620.0,,,
a,2025-08-02 00:00:00,FOURTH,11860.0,,,
a,2025-08-02 00:00:00,FOURTH,12100.0,,,
a,2025-08-02 00:00:00,FIFTH,100.0,,,
a,2025-08-02 00:00:00,FIFTH,340.0,,,0.4
a,2025-08-02 00:00:00,FIFTH,580.0,,,
a,2025-08-02 00:00:00,FIFTH,820.0,,,0.4
a,2025-08-02 00:00:00,FIFTH,1060.0,0.7,5.9,0.7
a,2025-08-02 00:00:00,FIFTH,1300.0,0.5,6.1,0.6
a,2025-08-02 00:00:00,FIFTH,1540.0,0.9,18.8,0.5
a,2025-08-02 00:00:00,FIFTH,1780.0,,,0.1
a,2025-08-02 00:00:00,FIFTH,2020.0,1.0,20.1,-0.1
a,2025-08-02 00:00:00,FIFTH,2260.0,0.1,,-0.4
a,2025-08-02 00:00:00,FIFTH,2500.0,0.6,11.7,-0.8
a,2025-08-02 00:00:00,FIFTH,2740.0,0.8,20.8,-0.9
a,2025-08-02 00:00:00,FIFTH,2980.0,0.5,5.5,-0.9
a,2025-08-02 00:00:00,FIFTH,3220.0,0.3,5.7,-1.0
a,2025-08-02 00:00:00,FIFTH,3460.0,,,-1.0
a,2025-08-02 00:00:00,FIFTH,3700.0,0.3,4.5,-1.0
a,2025-08-02 00:00:00,FIFTH,3940.0,0.2,4.1,-0.8
a,2025-08-02 00:00:00,FIFTH,4180.0,0.5,9.1,-0.7
a,2025-08-02 00:00:00,FIFTH,4420.0,0.4,12.5,-0.6
a,2025-08-02 00:00:00,FIFTH,4660.0,,,-0.8
a,2025-08-02 00:00:00,FIFTH,4900.0,,,
a,2025-08-02 00:00:00,FIFTH,5140.0,,,
a,2025-08-02 00:00:00,FIFTH,5380.0,,,-0.8
a,2025-08-02 00:00:00,FIFTH,5620.0,,,
a,2025-08-02 00:00:00,FIFTH,5860.0,,,
a,2025-08-02 00:00:00,FIFTH,6100.0,,,
a,2025-08-02 00:00:00,FIFTH,6340.0,,,
a,2025-08-02 00:00:00,FIFTH,6580.0,,,
a,2025-08-02 00:00:00,FIFTH,6820.0,,,
a,2025-08-02 00:00:00,FIFTH,7060.0,,,
a,2025-08-02 00:00:00,FIFTH,7300.0,,,
a,2025-08-02 00:00:00,FIFTH,7540.0,,,
a,2025-08-02 00:00:00,FIFTH,7780.0,,,
a,2025-08-02 00:00:00,FIFTH,8020.0,,,
a,2025-08-02 00:00:00,FIFTH,8260.0,,,
a,2025-08-02 00:00:00,FIFTH,8500.0,,,
a,2025-08-02 00:00:00,FIFTH,8740.0,,,
a,2025-08-02 00:00:00,FIFTH,8980.0,,,
a,2025-08-02 00:00:00,FIFTH,9220.0,,,
a,2025-08-02 00:00:00,FIFTH,9460.0,,,
a,2025-08-02 00:00:00,FIFTH,9700.0,,,
a,2025-08-02 00:00:00,FIFTH,9940.0,,,
a,2025-08-02 00:00:00,FIFTH,10180.0,,,
a,2025-08-02 00:00:00,FIFTH,10420.0,,,
a,2025-08-02 00:00:00,FIFTH,10660.0,,,
a,2025-08-02 00:00:00,FIFTH,10900.0,,,
a,2025-08-02 00:00:00,FIFTH,11140.0,,,
a,2025-08-02 00:00:00,FIFTH,11380.0,,,
a,2025-08-02 00:00:00,FIFTH,11620.0,,,
a,2025-08-02 00:00:00,FIFTH,11860.0,,,
a,2025-08-02 00:00:00,FIFTH,12100.0,,,
a,2025-08-02 00:06:00,FIRST,100.0,1.2,17.1,1.7
a,2025-08-02 00:06:00,FIRST,160.0,0.9,11.5,1.5
a,2025-08-02 00:06:00,FIRST,220.0,1.4,34.1,1.3
a,2025-08-02 00:06:00,FIRST,280.0,1.2,19.6,1.2
a,2025-08-02 00:06:00,FIRST,340.0,0.6,4.5,1.3
a,2025-08-02 00:06:00,FIRST,400.0,,,0.9
a,2025-08-02 00:06:00,FIRST,460.0,,,
a,2025-08-02 00:06:00,FIRST,520.0,,,0.4
a,2025-08-02 00:06:00,FIRST,580.0,0.2,,0.2
a,2025-08-02 00:06:00,FIRST,640.0,0.5,5.7,0.2
a,2025-08-02 00:06:00,FIRST,700.0,0.9,21.1,0.2
a,2025-08-02 00:06:00,FIRST,760.0,0.8,10.5,0.3
a,2025-08-02 00:06:00,FIRST,820.0,,,0.4
a,2025-08-02 00:06:00,FIRST,880.0,0.5,5.3,0.4
a,2025-08-02 00:06:00,FIRST,940.0,,,0.4
a,2025-08-02 00:06:00,FIRST,1000.0,,,0.4
a,2025-08-02 00:06:00,FIRST,1060.0,,,-0.1
a,2025-08-02 00:06:00,FIRST,1120.0,0.5,5.0,0.0
a,2025-08-02 00:06:00,FIRST,1180.0,0.4,,0.0
a,2025-08-02 00:06:00,FIRST,1240.0,0.7,17.6,0.0
a,2025-08-02 00:06:00,FIRST,1300.0,0.7,11.2,0.0
a,2025-08-02 00:06:00,FIRST,1360.0,,,
a,2025-08-02 00:06:00,FIRST,1420.0,,,
a,2025-08-02 00:06:00,FIRST,1480.0,,,
a,2025-08-02 00:06:00,FIRST,1540.0,,,
a,2025-08-02 00:06:00,FIRST,1600.0,,,
a,2025-08-02 00:06:00,FIRST,1660.0,,,
a,2025-08-02 00:06:00,FIRST,1720.0,,,
a,2025-08-02 00:06:00,FIRST,1780.0,,,
a,2025-08-02 00:06:00,FIRST,1840.0,,,
a,2025-08-02 00:06:00,FIRST,1900.0,,,0.4
a,2025-08-02 00:06:00,FIRST,1960.0,,,0.5
a,2025-08-02 00:06:00,FIRST,2020.0,,,
a,2025-08-02 00:06:00,FIRST,2080.0,,,
a,2025-08-02 00:06:00,FIRST,2140.0,,,
a,2025-08-02 00:06:00,FIRST,2200.0,,,
a,2025-08-02 00:06:00,FIRST,2260.0,,,
a,2025-08-02 00:06:00,FIRST,2320.0,,,
a,2025-08-02 00:06:00,FIRST,2380.0,,,
a,2025-08-02 00:06:00,FIRST,2440.0,,,
a,2025-08-02 00:06:00,FIRST,2500.0,,,
a,2025-08-02 00:06:00,FIRST,2560.0,,,
a,2025-08-02 00:06:00,FIRST,2620.0,,,
a,2025-08-02 00:06:00,FIRST,2680.0,,,
a,2025-08-02 00:06:00,FIRST,2740.0,,,
a,2025-08-02 00:06:00,FIRST,2800.0,,,
a,2025-08-02 00:06:00,FIRST,2860.0,,,
a,2025-08-02 00:06:00,FIRST,2920.0,,,
a,2025-08-02 00:06:00,FIRST,2980.0,,,
a,2025-08-02 00:06:00,FIRST,3040.0,,,
a,2025-08-02 00:06:00,FIRST,3100.0,,,
a,2025-08-02 00:06:00,SECOND,100.0,3.6,20.6,0.8
a,2025-08-02 00:06:00,SECOND,160.0,1.0,12.5,0.5
a,2025-08-02 00:06:00,SECOND,220.0,0.9,20.1,0.1
a,2025-08-02 00:06:00,SECOND,280.0,0.6,5.4,-0.2
a,2025-08-02 00:06:00,SECOND,340.0,0.4,,-0.1
a,2025-08-02 00:06:00,SECOND,400.0,,,-0.5
a,2025-08-02 00:06:00,SECOND,460.0,,,
a,2025-08-02 00:06:00,SECOND,520.0,0.2,,-0.2
a,2025-08-02 00:06:00,SECOND,580.0,0.4,4.5,-0.1
a,2025-08-02 00:06:00,SECOND,640.0,0.4,4.3,-0.1
a,2025-08-02 00:06:00,SECOND,700.0,,,-0.1
a,2025-08-02 00:06:00,SECOND,760.0,,,0.0
a,2025-08-02 00:06:00,SECOND,820.0,,,-0.0
a,2025-08-02 00:06:00,SECOND,880.0,0.7,13.2,0.0
a,2025-08-02 00:06:00,SECOND,940.0,0.7,9.8,0.1
a,2025-08-02 00:06:00,SECOND,1000.0,,,0.0
a,2025-08-02 00:06:00,SECOND,1060.0,0.9,11.4,-0.1
a,2025-08-02 00:06:00,SECOND,1120.0,1.2,14.9,-0.1
a,2025-08-02 00:06:00,SECOND,1180.0,,,-0.1
a,2025-08-02 00:06:00,SECOND,1240.0,,,0.1
a,2025-08-02 00:06:00,SECOND,1300.0,,,-0.1
a,2025-08-02 00:06:00,SECOND,1360.0,,,
a,2025-08-02 00:06:00,SECOND,1420.0,,,
a,2025-08-02 00:06:00,SECOND,1480.0,,,
a,2025-08-02 00:06:00,SECOND,1540.0,,,
a,2025-08-02 00:06:00,SECOND,1600.0,,,
a,2025-08-02 00:06:00,SECOND,1660.0,,,
a,2025-08-02 00:06:00,SECOND,1720.0,,,
a,2025-08-02 00:06:00,SECOND,1780.0,,,
a,2025-08-02 00:06:00,SECOND,1840.0,,,
a,2025-08-02 00:06:00,SECOND,1900.0,,,0.1
a,2025-08-02 00:06:00,SECOND,1960.0,,,0.2
a,2025-08-02 00:06:00,SECOND,2020.0,,,
a,2025-08-02 00:06:00,SECOND,2080.0,,,
a,2025-08-02 00:06:00,SECOND,2140.0,,,
a,2025-08-02 00:06:00,SECOND,2200.0,,,
a,2025-08-02 00:06:00,SECOND,2260.0,,,
a,2025-08-02 00:06:00,SECOND,2320.0,,,
a,2025-08-02 00:06:00,SECOND,2380.0,,,
a,2025-08-02 00:06:00,SECOND,2440.0,,,
a,2025-08-02 00:06:00,SECOND,2500.0,,,
a,2025-08-02 00:06:00,SECOND,2560.0,,,
a,2025-08-02 00:06:00,SECOND,2620.0,,,
a,2025-08-02 00:06:00,SECOND,2680.0,,,
a,2025-08-02 00:06:00,SECOND,2740.0,,,
a,2025-08-02 00:06:00,SECOND,2800.0,,,
a,2025-08-02 00:06:00,SECOND,2860.0,,,
a,2025-08-02 00:06:00,SECOND,2920.0,,,
a,2025-08-02 00:06:00,SECOND,2980.0,,,
a,2025-08-02 00:06:00,SECOND,3040.0,,,
a,2025-08-02 00:06:00,SECOND,3100.0,,,
a,2025-08-02 00:06:00,THIRD,100.0,6.2,37.6,-0.1
a,2025-08-02 00:06:00,THIRD,160.0,4.2,32.3,-0.6
a,2025-08-02 00:06:00,THIRD,220.0,4.2,29.5,-1.1
a,2025-08-02 00:06:00,THIRD,280.0,4.3,26.0,-1.5
a,2025-08-02 00:06:00,THIRD,340.0,3.9,22.7,-1.6
a,2025-08-02 00:06:00,THIRD,400.0,3.5,18.4,-1.9
a,2025-08-02 00:06:00,THIRD,460.0,,,
a,2025-08-02 00:06:00,THIRD,520.0,0.6,6.8,-0.8
a,2025-08-02 00:06:00,THIRD,580.0,0.6,5.4,-0.4
a,2025-08-02 00:06:00,THIRD,640.0,0.6,5.4,-0.4
a,2025-08-02 00:06:00,THIRD,700.0,1.8,17.1,-0.4
a,2025-08-02 00:06:00,THIRD,760.0,1.9,15.0,-0.3
a,2025-08-02 00:06:00,THIRD,820.0,0.7,5.8,-0.4
a,2025-08-02 00:06:00,THIRD,880.0,0.1,,-0.4
a,2025-08-02 00:06:00,THIRD,940.0,2.5,8.0,-0.3
a,2025-08-02 00:06:00,THIRD,1000.0,0.7,6.0,-0.3
a,2025-08-02 00:06:00,THIRD,1060.0,,,-0.2
a,2025-08-02 00:06:00,THIRD,1120.0,0.1,,-0.3
a,2025-08-02 00:06:00,THIRD,1180.0,,,-0.1
a,2025-08-02 00:06:00,THIRD,1240.0,,,0.1
a,2025-08-02 00:06:00,THIRD,1300.0,0.4,,-0.2
a,2025-08-02 00:06:00,THIRD,1360.0,,,
a,2025-08-02 00:06:00,THIRD,1420.0,,,
a,2025-08-02 00:06:00,THIRD,1480.0,,,
a,2025-08-02 00:06:00,THIRD,1540.0,,,
a,2025-08-02 00:06:00,THIRD,1600.0,,,
a,2025-08-02 00:06:00,THIRD,1660.0,,,
a,2025-08-02 00:06:00,THIRD,1720.0,,,
a,2025-08-02 00:06:00,THIRD,1780.0,,,
