station,time,height,wind_direction,wind_speed,vertical_velocity,horizontal_reliability,vertical_reliability,cn2,beam,spectral_width,snr,radial_velocity,temperature,relative_humidity,water_vapor_density,liquid_water
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,FIRST,,,-0.4,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,SECOND,0.8,14.1,0.1,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,THIRD,0.5,6.1,0.7,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,FOURTH,,,0.1,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,FIFTH,,,0.1,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,FIRST,1.2,18.5,-0.2,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,SECOND,0.5,4.4,0.1,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,THIRD,0.5,4.5,0.4,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,FOURTH,1.1,7.7,0.1,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1420.0,242.8,0.9,-0.0,100.0,100.0,5e-17,FIFTH,1.7,25.7,0.1,20.191200000000002,3.3104,0.6046,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FIRST,0.7,9.4,-0.1,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,SECOND,0.6,5.8,0.2,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,THIRD,,,0.4,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FOURTH,1.2,15.0,0.3,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FIFTH,0.8,12.3,0.0,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FIRST,1.2,15.6,-0.3,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,SECOND,1.2,20.1,0.1,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,THIRD,1.0,16.2,0.5,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FOURTH,1.2,8.7,0.4,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FIFTH,1.2,14.8,-0.1,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FIRST,,,0.1,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,SECOND,0.6,11.3,0.2,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,THIRD,1.0,15.8,0.3,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FOURTH,0.8,10.3,-0.1,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1540.0,264.6,1.1,0.0,100.0,100.0,4.6e-17,FIFTH,0.9,18.8,0.5,19.48,2.7352,0.4782,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,FIRST,0.4,4.1,0.2,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,SECOND,,,0.2,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,THIRD,0.9,8.1,0.2,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,FOURTH,,,0.6,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,FIFTH,0.5,4.4,-0.1,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,FIRST,0.9,8.8,-0.4,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,SECOND,0.9,10.6,0.1,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,THIRD,0.9,12.6,0.5,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,FOURTH,0.9,5.2,0.4,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1660.0,274.0,1.3,0.1,100.0,100.0,5.3e-17,FIFTH,1.1,11.0,-0.3,18.850199999999997,4.2306,0.713,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FIRST,,,,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,SECOND,,,,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,THIRD,,,,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FOURTH,,,,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FIFTH,,,,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FIRST,0.8,6.9,-0.5,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,SECOND,0.7,8.5,0.1,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,THIRD,0.5,4.1,0.6,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FOURTH,,,0.5,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FIFTH,1.9,28.6,-0.3,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FIRST,0.3,,-1.1,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,SECOND,0.1,,-0.2,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,THIRD,,,0.7,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FOURTH,,,-0.5,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1780.0,288.5,1.6,0.1,100.0,100.0,6.5e-17,FIFTH,,,0.1,18.2632,5.8194,1.105,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,FIRST,,,,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,SECOND,,,,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,THIRD,,,,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,FOURTH,,,,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,FIFTH,,,,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,FIRST,1.2,18.1,-0.5,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,SECOND,1.0,13.5,0.1,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,THIRD,0.7,9.1,0.6,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,FOURTH,,,0.4,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,1900.0,281.7,1.6,0.0,100.0,100.0,5.3e-17,FIFTH,0.9,12.1,-0.3,17.664,6.891,1.187,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FIRST,,,,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,SECOND,,,,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,THIRD,,,,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FOURTH,,,,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FIFTH,,,,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FIRST,,,-0.6,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,SECOND,,,0.0,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,THIRD,,,0.6,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FOURTH,0.3,,0.5,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FIFTH,0.7,6.5,-0.4,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FIRST,1.0,18.5,-1.2,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,SECOND,0.9,17.9,-0.3,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,THIRD,0.6,6.5,0.7,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FOURTH,0.8,17.9,-0.4,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2020.0,292.8,2.1,-0.1,100.0,100.0,6.6e-17,FIFTH,1.0,20.1,-0.1,17.07364,6.4354000000000005,1.0734,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FIRST,,,,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,SECOND,,,,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,THIRD,,,,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FOURTH,,,,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FIFTH,,,,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FIRST,0.8,8.2,-0.2,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,SECOND,,,-0.1,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,THIRD,,,-0.0,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FOURTH,0.6,4.8,0.6,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FIFTH,0.1,,-0.8,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FIRST,0.8,6.6,-0.9,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,SECOND,1.3,16.4,-0.2,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,THIRD,0.7,6.2,0.5,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FOURTH,1.0,21.8,-0.0,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2260.0,261.0,2.1,-0.1,100.0,100.0,2.4e-17,FIFTH,0.1,,-0.4,15.786,5.57972,0.84436,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FIRST,,,,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,SECOND,,,,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,THIRD,,,,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FOURTH,,,,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FIFTH,,,,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FIRST,0.5,4.1,-0.2,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,SECOND,,,-0.1,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,THIRD,0.7,5.6,-0.0,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FOURTH,,,0.5,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FIFTH,0.8,10.8,-0.7,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FIRST,0.5,12.4,-1.0,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,SECOND,0.2,4.6,-0.2,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,THIRD,0.3,6.1,0.5,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FOURTH,1.1,15.4,0.3,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2500.0,236.9,2.4,0.0,100.0,100.0,2.7e-17,FIFTH,0.6,11.7,-0.8,14.514,5.909,0.205,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FIRST,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,SECOND,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,THIRD,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FOURTH,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FIFTH,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FIRST,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,SECOND,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,THIRD,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FOURTH,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FIFTH,,,,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FIRST,0.5,6.6,-0.7,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,SECOND,0.4,6.2,-0.1,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,THIRD,0.7,10.7,0.4,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FOURTH,0.4,8.7,0.6,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2740.0,233.1,2.7,0.0,100.0,100.0,3.5e-17,FIFTH,0.8,20.8,-0.9,13.222800000000001,16.03316,0.21076,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FIRST,,,,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,SECOND,,,,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,THIRD,,,,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FOURTH,,,,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FIFTH,,,,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FIRST,,,-0.0,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,SECOND,0.7,6.1,0.1,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,THIRD,0.7,9.7,0.2,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FOURTH,,,1.0,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FIFTH,,,-0.9,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FIRST,0.5,11.6,-0.4,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,SECOND,0.1,,-0.0,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,THIRD,0.8,14.9,0.4,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FOURTH,0.4,7.6,0.9,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,2980.0,225.0,3.0,0.0,100.0,100.0,3.1e-17,FIFTH,0.5,5.5,-0.9,11.95,38.35744,2.00316,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,FIRST,,,,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,SECOND,,,,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,THIRD,,,,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,FOURTH,,,,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,FIFTH,,,,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,FIRST,0.3,4.5,-0.4,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,SECOND,,,0.0,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,THIRD,0.6,7.4,0.4,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,FOURTH,0.3,6.3,1.0,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3220.0,219.0,2.9,0.1,100.0,100.0,2.1e-17,FIFTH,0.3,5.7,-1.0,10.81352,41.37872,2.28396,0.0
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,FIRST,,,,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,SECOND,,,,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,THIRD,,,,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,FOURTH,,,,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,FIFTH,,,,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,FIRST,,,-0.6,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,SECOND,,,0.1,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,THIRD,,,0.7,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,FOURTH,,,1.1,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3460.0,221.6,3.0,0.1,100.0,100.0,1.6e-17,FIFTH,,,-1.0,9.43736,33.192319999999995,2.57568,0.004200000000000001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,FIRST,,,,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,SECOND,,,,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,THIRD,,,,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,FOURTH,,,,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,FIFTH,,,,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,FIRST,,,-1.0,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,SECOND,,,0.0,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,THIRD,0.1,,1.0,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,FOURTH,,,1.0,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3700.0,248.0,3.2,0.1,100.0,100.0,2.1e-17,FIFTH,0.3,4.5,-1.0,8.1636,35.9384,2.1032,0.001
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,FIRST,,,,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,SECOND,,,,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,THIRD,,,,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,FOURTH,,,,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,FIFTH,,,,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,FIRST,0.3,4.1,-1.2,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,SECOND,0.3,,-0.1,6.906879999999999,33.53664,1.49092,0.019
a,2025-08-02 00:00:00,3940.0,266.6,3.2,0.1,100.0,100.0,2.6e-17,THIRD,0.4,7.1,1.0,6.906879999999999,33.53664,1.49092,0.019
